Gene.Symbol,ENTREZ_GENE_ID
ADAM6,8755
ADAM7,8756
CDS2,8760
RAB11A,8766
SNAP23,8773
NAPG,8774
RIOK3,8780
TNFRSF18,8784
DLK1,8788
TNFRSF11A,8792
TNFRSF10D,8793
TNFRSF10C,8794
SCEL,8796
TNFRSF10A,8797
SUCLG1,8802
CCNK,8812
CDKL1,8814
DCAF5,8816
FGF18,8817
INPP4B,8821
LIN7A,8825
NRP2,8828
SYNGAP1,8831
CD84,8832
GMPS,8833
SOCS2,8835
CFLAR,8837
WISP3,8838
WISP1,8840
KSR1,8844
ALKBH1,8846
DLEU2,8847
TSC22D1,8848
STK19,8859
APLN,8862
SYNJ1,8867
SYNJ2,8871
ARHGEF7,8874
SQSTM1,8878
ZPR1,8882
MTMR3,8897
AP1S2,8905
AP1M1,8907
CACNA1H,8912
HERC1,8925
FOXH1,8928
RAB29,8934
SKAP2,8935
FUBP3,8939
BTRC,8945
USP13,8975
WASL,8976
RPS6KA4,8986
ATP6V0E1,8992
LIMD1,8994
KALRN,8997
CDKL2,8999
HAP1,9001
MPZL1,9019
SOCS3,9021
BRSK2,9024
BAZ1B,9031
SEMA5A,9037
SPAG9,9043
RPL14,9045
GPRC5A,9052
SLC13A2,9058
PIAS2,9063
MAP3K6,9064
SYT7,9066
ANGPTL1,9068
CLDN12,9069
CLDN6,9074
CLDN2,9075
CLDN1,9076
LDB2,9079
SART1,9092
TBX18,9096
USP14,9097
USP2,9099
USP8,9101
MTMR6,9107
MTMR7,9108
LATS1,9113
SEC22C,9117
SLC16A6,9120
RQCD1,9125
KCNQ4,9132
CCNB2,9133
RABEP1,9135
CBFA2T2,9139
PDCD5,9141
SYNGR2,9144
HGS,9146
SLC6A5,9152
SLC28A1,9154
PCSK7,9159
SCAF11,9169
IL1RL1,9173
MAP3K13,9175
OSMR,9180
ARHGEF2,9181
RASSF9,9182
BUB3,9184
REPS2,9185
DDX21,9188
SLC16A7,9194
SLC33A1,9197
DCLK1,9201
ZMYM6,9204
ZMYM5,9205
LRRFIP1,9208
LRRFIP2,9209
AURKB,9212
XPR1,9213
VAPB,9217
VAPA,9218
MAGI1,9223
DLGAP1,9229
NOG,9241
NUMBL,9253
AIMP1,9255
MFHAS1,9258
STK17B,9262
CYTH3,9265
CYTH2,9266
ITGB1BP1,9270
COPB2,9276
GPR55,9290
S1PR2,9294
SRSF11,9295
SOCS6,9306
NREP,9315
PTER,9317
TRIP12,9320
TRIP11,9321
GTF3C5,9328
GTF3C4,9329
GTF3C3,9330
B4GALT6,9331
SNAP29,9342
EFTUD2,9343
TXNL1,9352
SLIT2,9353
ITGBL1,9358
PPIG,9360
RAB28,9364
NRXN3,9369
KIF3B,9371
PLAA,9373
SLC22A8,9376
COX5A,9377
NRXN1,9378
COG1,9382
TSIX,9383
CIAO1,9391
TGFBRAP1,9392
HS6ST1,9394
CD101,9398
LPXN,9404
ZRANB2,9406
TJP2,9414
FADS2,9415
CRIPT,9419
ZNF264,9422
NTN1,9423
KCNK6,9424
CHST2,9435
MED23,9439
MED17,9440
MED26,9441
MED7,9443
QKI,9444
MAP4K4,9448
EIF2AK3,9451
HOMER1,9456
RASAL2,9462
PCYT1B,9468
EIF4E2,9470
NAPSA,9476
ONECUT2,9480
SLC25A27,9481
PIGL,9487
PIGB,9488
PGS1,9489
PSMF1,9491
KIF23,9493
AKAP5,9495
SLC4A8,9498
RPH3AL,9501
XAGE2,9502
ADAMTS2,9509
ADAMTS1,9510
STXBP5L,9515
SPTLC2,9517
GDF15,9518
TMEM59,9528
BAG5,9529
BAG4,9530
BAG2,9532
ZNF254,9534
NRG2,9542
IGDCC3,9543
RAB3D,9545
CXCL14,9547
ATP6V1G1,9550
SPAG7,9552
H2AFY,9555
CHD1L,9557
VPS26A,9559
H6PD,9563
BCAR1,9564
GTPBP1,9567
GOSR2,9570
CLOCK,9575
PREPL,9581
RBM39,9584
CREB5,9586
WTAP,9589
AKAP12,9590
NFE2L3,9603
RNF14,9604
NCOR1,9611
NCOR2,9612
GDA,9615
RNF7,9616
MTRF1,9617
TRAF4,9618
ABCG1,9619
KLK4,9622
GUCA1C,9626
SNCAIP,9627
RGS6,9628
GNA14,9630
MTL5,9633
ZNF592,9640
MORF4L2,9643
SH3PXD2A,9644
MICAL2,9645
GCC2,9648
RALGPS1,9649
MTFR1,9650
HS2ST1,9653
WSCD2,9671
PHF14,9678
CLINT1,9685
NUP93,9688
UBE3C,9690
RAPGEF2,9693
RIMS2,9699
PPP6R2,9701
AQR,9716
ECE2,9718
RAB11FIP3,9727
VPRBP,9730
CEP104,9731
DOCK4,9732
SART3,9733
HDAC9,9734
USP34,9736
IFT140,9742
ARHGAP32,9743
ACAP1,9744
ZNF536,9745
FAM115A,9747
PHACTR2,9749
ZSCAN12,9753
FRMPD4,9758
HDAC4,9759
ZFYVE16,9765
BCLAF1,9774
KIAA0232,9778
MATR3,9782
SPCS2,9789
MRPL19,9801
DAZAP2,9802
RNF40,9810
KIAA0141,9812
EFCAB14,9813
GIT2,9815
NUPL1,9818
TSC22D2,9819
CUL7,9820
ARHGEF11,9826
TRIM14,9830
ZEB2,9839
TESPA1,9840
ZNF518A,9849
EPM2AIP1,9852
FARP2,9855
LRIG2,9860
MAGI2,9863
TRIM66,9866
AREL1,9870
TLK1,9874
TOX4,9878
DDX46,9879
SMG7,9887
SV2B,9899
SRGAP3,9901
RABGAP1L,9910
ATP2C2,9914
LPGAT1,9926
KIF14,9928
HELZ,9931
MAFB,9935
RBM8A,9939
CRYZL1,9946
WDR1,9948
AMMECR1,9949
HS3ST4,9951
HS3ST3B1,9953
USP3,9960
SLC23A1,9963
FGF19,9965
TNFSF15,9966
THRAP3,9967
MED13,9969
NR1H4,9971
NUP153,9972
NR1D2,9975
REC8,9985
SLC12A6,9990
PTBP3,9991
AKT3,10000
NAALAD2,10003
NAALADL1,10004
ACOT8,10005
KCNE3,10008
ZBTB33,10009
TANK,10010
SRA1,10011
HDAC5,10014
PDCD6IP,10015
BCL2L10,10017
BCL2L11,10018
HCN4,10021
PIGK,10026
CHAF1A,10036
TOM1L1,10040
SH2D3C,10044
RANBP9,10048
GJC1,10052
UBA2,10054
SAE1,10055
FARSB,10056
ABCC5,10057
DNM1L,10059
ABCC9,10060
SCAMP2,10066
IL18BP,10068
MUC12,10071
DPP3,10072
HUWE1,10075
TSPAN32,10077
PDCD7,10081
GPC6,10082
EDIL3,10085
HHLA1,10086
COL4A3BP,10087
KCNK7,10089
ACTR3,10096
ACTR2,10097
TSPAN5,10098
TSPAN3,10099
TSPAN2,10100
SGK2,10110
RAD50,10111
HIPK3,10114
ENAM,10117
LRPPRC,10128
TRAP1,10131
NAMPT,10135
YAF2,10138
CLEC3A,10143
G3BP1,10146
MBNL2 /// MBNL2,10150
ABI2,10152
PLXNC1,10154
FARP1,10160
WASF2,10163
SLC25A13,10165
SLC25A15,10166
ZNF197,10168
DHRS9,10170
RCL1,10171
ZNF256,10172
CNIH1,10175
RBM7,10179
RBM6,10180
RBM5,10181
LHFP,10186
ALYREF,10189
RNF41,10193
TSHZ1,10194
MPHOSPH9,10198
CALCRL,10203
MPZL2,10205
TRIM13,10206
INADL,10207
EIF1,10209
GDF11,10220
TRIB1,10221
STX6,10228
LRRC17,10234
HNRNPR,10236
DCAF7,10238
MRPS31,10240
CALCOCO2,10241
KCNMB2,10242
GPHN,10243
HRSP12,10247
GLYAT,10249
SPRY3,10251
SPRY1,10252
STAM2,10254
ABCC4,10257
IGSF6,10261
STUB1,10273
STAG1,10274
UBE4B,10277
CWC27,10283
SMNDC1,10285
EIF1B,10289
SF3A1,10291
DNAJA2,10294
KATNB1,10300
RTN3,10313
B3GALT5,10317
TNIP1,10318
LAMC3,10319
IKZF1,10320
KLHL41,10324
EMC8,10328
TLR6,10333
MRVI1,10335
PCGF3,10336
TFG,10342
CCL26,10344
TRDN,10345
ABCA9,10350
WARS2,10352
NPM2,10361
KLF2,10365
CACNG2,10369
CITED2,10370
SEMA3A,10371
BPNT1,10380
SYCP2,10388
CEPT1,10390
NOD1,10392
ANAPC10,10393
DLC1,10395
MYL9,10398
BASP1,10409
YAP1,10413
SPON1,10418
ARIH2,10425
RBM14,10432
C1D,10438
N4BP2L2,10443
ZER1,10444
FAM3C,10447
ACAA2,10449
PPIE,10450
VAV3,10451
HAX1,10456
MAD2L2,10459
SLC30A9,10463
COG5,10466
FST,10468
TRIM38,10475
EIF3M,10480
HOXB13,10481
VTI1B,10490
CRTAP,10491
SYNCRIP,10492
ENOX2,10495
SEMA6B,10501
SEMA4F,10505
SEMA4D,10507
SEMA4B,10509
MYBBP1A,10514
DDX17,10521
DEAF1,10522
IPO8,10526
NEBL,10529
PITRM1,10531
ATG7,10533
GLRX3,10539
DCTN2,10540
TM9SF1,10548
AGR2,10551
HTATIP2,10553
ARFGEF2,10564
SLU7,10569
CCT4,10575
SORBS1,10580
PRPF8,10594
ERN2,10595
USP16,10600
CDC42EP3,10602
PDLIM5,10611
STAMBP,10617
POLR3G,10622
IVNS1ABP,10625
TAF6L,10629
PDPN,10630
EXOC5,10640
IGF2BP1,10642
IGF2BP2,10644
DMRT2,10655
KHDRBS3,10656
KHDRBS1,10657
CELF1,10658
CELF2,10659
GNA13,10672
TNFSF13B,10673
AVIL,10677
B3GNT2,10678
GNB5,10681
EBP,10682
DLL3,10683
GMEB1,10691
CNPY3,10695
CORIN,10699
POLD3,10714
AP4B1,10717
NRG3,10718
MGEA5,10724
NFAT5,10725
YME1L1,10730
TCFL5,10732
RBBP9,10741
RAI1,10743
PHTF1,10745
MAP3K2,10746
KIF1C,10749
GRAP,10750
CHL1,10752
NUP50,10762
NES,10763
KDM5B,10765
TOB2,10766
HBS1L,10767
SRSF10,10772
POP4,10775
ARPP21,10777
ZNF271,10778
ZNF234,10780
ZNF274,10782
NEK6,10783
WDR4,10785
IQGAP2,10788
ZNF460,10794
ZNF268,10795
MTHFD2,10797
CYSLTR1,10800
SEC24A,10802
GJB6,10804
SDCCAG8,10806
SDCCAG3,10807
HSPH1,10808
STARD10,10809
NOXA1,10811
CPLX2,10814
CPLX1,10815
FRS2,10818
NEU3,10825
FAM114A2,10827
ZNF275,10838
FTCD,10841
PPP1R17,10842
CLPX,10845
HPSE,10855
ADAM28,10863
SLC22A7,10864
USP19,10869
HCST,10870
ME3,10873
FGL2,10875
MRPS30,10884
NPFFR2,10886
GPR83,10888
RAB10,10890
JTB,10899
BRD8,10902
TRAFD1,10906
SUGT1,10910
PAPOLA,10914
TCERG1,10915
EHMT2,10919
COPS8,10920
RNPS1,10921
SUB1,10923
SPIN1,10927
RALBP1,10928
SRSF8,10929
MORF4L1,10933
AFG3L2,10939
MSL3,10943
C11orf58,10944
HNRNPA0,10949
SEC61B,10952
TMED2,10959
RAB40B,10966
CKAP4,10970
TMED10,10972
ASCC3,10973
UQCR11,10975
CLP1,10978
RAB32,10981
CCNI,10983
METAP2,10988
SLC27A5,10998
SLC27A4,10999
GLIPR1,11010
TLK2,11011
ATF7,11016
IFT27,11020
RAB35,11021
TDRKH,11022
RBPMS,11030
DSTN,11034
RIPK3,11035
STON1,11037
B3GNT1,11041
SLC35D2,11046
NUDT21,11051
CPSF6,11052
ABHD2,11057
CNTRL,11064
CYB561D2,11068
TPPP,11076
TRIOBP,11078
DIDO1,11083
ADAM30,11085
WDR5,11091
C9orf9,11092
ADAMTS13,11093
ADAMTS8,11095
ADAMTS5,11096
PRSS23,11098
PTPN21,11099
ATE1,11101
RPP14,11102
KRR1,11103
PRDM7,11105
PRDM5,11107
HIBADH,11112
FGFR1OP,11116
BTN2A1,11120
RCAN3,11123
FAF1,11124
KIF3A,11127
POLR3A,11128
IL1RAPL1,11141
KAT7,11143
PLA2G16,11145
HHLA3,11147
HHLA2,11148
BVES,11149
AP4S1,11154
LDB3,11155
ERLIN2,11160
NUDT6,11162
NUDT4,11163
NUDT5,11164
FSTL1,11167
ADAMTS7,11173
ADAMTS6,11174
WDR6,11180
INMT,11185
NISCH,11188
CEP250,11190
ABCB8,11194
SUPT16H,11198
POLI,11201
PROSC,11212
AKAP13,11214
AKAP10,11216
DDX20,11218
RPL35,11224
GALNT6,11226
GALNT5,11227
RASSF8,11228
SEC63,11231
RNF24,11237
ZHX1,11244
GPR176,11245
NXPH3,11248
NXPH2,11249
PACSIN2,11252
XPOT,11260
PXMP4,11264
DDX19B,11269
NRM,11270
SYNRG,11276
KLF12,11278
KLF8,11279
SCN11A,11280
MGAT4B,11282
PARK7,11315
MGAT4A,11320
CBX3,11335
EXOC3,11336
U2AF2,11338
SCRG1,11341
MGLL,11343
SYNPO,11346
COG2,22796
TFEC,22797
LAMB4,22798
ITGA11,22801
XRN2,22803
IKZF3,22806
IKZF2,22807
MRAS,22808
ATF5,22809
COPZ1,22818
RASA3,22821
PHLDA1,22822
ZNF652,22834
RHOBTB3,22836
COBLL1,22837
DLGAP4,22839
PPM1E,22843
VASH1,22846
ZNF507,22847
AAK1,22848
CPEB3,22849
LMTK2,22853
NTNG1,22854
FNDC3A,22862
CNKSR2,22866
FASTKD2,22868
NLGN1,22871
PLEKHA6,22874
INPP5F,22876
MLXIP,22877
MON1B,22879
MORC2,22880
WDR37,22884
KIAA0907,22889
DIS3,22894
CARD8,22900
ARSG,22901
RUFY3,22902
TRAK1,22906
DHX30,22907
FAN1,22909
ZP1,22917
MSRB2,22921
MAPRE3,22924
PLA2R1,22925
ATF6,22926
HABP4,22927
RAB3GAP1,22930
RAB18,22931
ELL2,22936
SHANK2,22941
KIN,22944
CCT5,22948
PTGR1,22949
P2RX2,22953
TRIM32,22954
LAMB2P1,22973
EFR3B,22979
PCNX,22990
CEP152,22995
LIMCH1,22998
RIMS1,22999
WDFY3,23001
DAAM1,23002
KLHDC10,23008
RAB21,23011
SNRNP200,23020
TMCC1,23023
UNC13A,23025
KDM4B,23030
PDZD2,23037
XPO7,23039
MYT1L,23040
MON2,23041
PDXDC1,23042
TNIK,23043
PDS5B,23047
FNBP1,23048
CLUAP1,23059
SETX,23064
CAND2,23066
HECW1,23072
AVL9,23080
KDM4C /// KDM4C,23081
ERC1,23085
TRIM35,23087
ZC3H13,23091
ARHGAP26,23092
SIPA1L3,23094
KIF1B,23095
IQSEC2,23096
CDK19,23097
SARM1,23098
ZBTB43,23099
TBC1D2B,23102
SPG20,23111
TNRC6B,23112
CUL9,23113
NFASC,23114
CLASP2,23122
COLGALT2,23127
RAD54L2,23132
PHF8,23133
SMC5,23137
LRCH1,23143
ZC3H3,23144
SSPO,23145
NCDN,23154
SNX13,23161
MAPK8IP3,23162
MPRIP,23164
RTF1,23168
8-Sep,23176
CEP68,23177
DIP2A,23181
MESDC2,23184
LARP4B,23185
RCOR1,23186
KANK1,23189
MDN1,23195
GSE1,23199
ATP11B,23200
SYT11,23208
ZC3H4,23211
TBC1D1,23216
ZFR2,23217
SYNE2,23224
VPS13A,23230
SEL1L3,23231
EXOC6B,23233
DNAJC9,23234
SIK2,23235
ANKRD28,23243
RPRD2,23248
ATP11A,23250
KAZN,23254
SCFD1,23256
CAMTA1,23261
MCF2L,23263
MGA,23269
FAM208A,23272
CLEC16A,23274
MTUS2,23281
LPHN3,23284
WWC1,23286
ATMIN,23300
ACSL6,23305
FKBP15,23307
ICOSLG,23308
SIN3B,23309
KIAA0930,23313
TRIM2,23321
RPGRIP1L,23322
USP22,23326
NEDD4L,23327
SASH1,23328
TTC28,23331
CLASP1,23332
SZT2,23334
WDR7,23335
JADE2,23338
SYNE1,23345
SMCHD1,23347
DOCK9,23348
U2SURP,23350
UBR4,23352
SUN1,23353
VPS8,23355
ANGEL1,23357
USP24,23358
FNBP4,23360
OBSL1,23363
ARHGEF12,23365
LARP1,23367
PUM2,23369
UFL1,23376
MAU2,23383
NCSTN,23385
NUDCD3,23386
MED13L,23389
KIAA0368,23392
ADNP,23394
PPWD1,23398
CTDNEP1,23399
COTL1,23406
SIRT5,23408
NCS1,23413
KCNH3,23416
MLYCD,23417
CRB1,23418
TMED3,23423
GRIP1,23426
RYBP,23429
AP4E1,23431
GPR161,23432
TARDBP,23435
ATP1B4,23439
OTP,23440
SLC35A3,23443
SLC44A1,23446
SF3B1,23451
ABCB10,23456
ABCA5,23461
CBX5,23468
BRD4,23476
PES1,23481
TGDS,23483
CES3,23491
HEY2,23493
MACF1,23499
RIMBP2,23504
TMEM131,23505
LRRC8B,23507
SPIDR,23514
SKIV2L2,23517
ZNF281,23528
NNT,23530
MMD,23531
PIK3R5,23533
SEC14L2,23541
SEZ6L,23544
ATP6V0A2,23545
TTC33,23548
PSD4,23550
RASD2,23551
TSPAN12,23554
PIGN,23556
SNAPIN,23557
CHST5,23563
LPAR3,23566
ZNF346,23567
DDAH1,23576
CASP14,23581
CCNDBP1,23582
SMUG1,23583
VSIG2,23584
TMEM50A,23585
DDX58,23586
ELP5,23587
CARHSP1,23589
PDSS1,23590
HEBP2,23593
OPN3,23596
AMACR,23600
CORO1C,23603
CD2AP,23607
MKRN2,23609
ZMYND8,23613
BACE1,23621
CBLC,23624
PRND,23627
KPNA6,23633
SSBP2,23635
NUP62,23636
LRRC6,23639
SSBP3,23648
POLA2,23649
TMEFF2,23671
SH3BP4,23677
PRKD3,23683
CADM1,23705
TMEM245,23731
FRRS1L,23732
BHMT2,23743
AIPL1,23746
PPIL2,23759
OSBP2,23762
IL17RA,23765
FLRT3,23767
BCL2L13,23786
MTCH2,23788
EML2,24139
PANX1,24145
KIAA1549L,25758
HYPK,25764
PRPF40B,25766
SLC24A2,25769
DSTYK,25778
RASGRP3,25780
NGEF,25791
FBXO7,25793
PGLS,25796
BRI3,25798
SAMM50,25813
TNFAIP8,25816
FAM19A5,25817
ARIH1,25820
MTO1,25821
PRDX5,25824
BACE2,25825
HECTD1,25831
NIPBL,25836
METTL7A,25840
ABTB2,25841
PP7080,25845
PARM1,25849
ZNF345,25850
TECPR1,25851
ARMC8,25852
DCAF12,25853
USP49,25862
PRKD2,25865
SUMF2,25870
C3orf17,25871
MPC2,25874
DCAF13,25879
CHRDL2,25884
POLR1A,25885
POC1A,25886
ABI3BP,25890
TRIM58,25893
PLEKHG4,25894
RNF19A,25897
RCHY1,25898
CNOT10,25904
AHCTF1,25909
DPCD,25911
C1orf43,25912
RTTN,25914
THUMPD3,25917
ZDHHC5,25921
ATL3,25923
MYRIP,25924
ZNF521,25925
CNRIP1,25927
GEMIN5,25929
PTPN23,25930
NIPSNAP3A,25934
NSL1,25936
HEATR5A,25938
SAMHD1,25939
FAM98A,25940
TPGS2,25941
SIN3A,25942
C20orf194,25943
ZNF385A,25946
KBTBD2,25948
PNKD,25953
PNISR,25957
KIAA1429,25962
TMEM87A,25963
PARS2,25973
DNAH1,25981
ULK3,25989
HIGD1A,25994
REXO2,25996
CLIP3,25999
MOXD1,26002
C2CD3,26005
DAK,26007
ZZZ3,26009
SPATS2L,26010
NSMF,26012
LRIG1,26018
LRP10,26020
TMEM98,26022
PLEKHG3,26030
ZNF451,26036
SIPA1L1,26037
SETBP1,26040
LTN1,26046
FAM169A,26049
PPP1R16B,26051
AUTS2,26053
ANKRD17,26057
GIGYF2,26058
APPL1,26060
HACL1,26061
DKFZP434K028,26070
POLDIP2,26073
C20orf26,26074
DKFZP434H168,26077
FAM230C,26080
DKFZP434L187 /// DKFZP434L187,26082
ARHGEF26,26084
GPSM1,26086
ABHD12,26090
HERC4,26091
TOR1AIP1,26092
DCAF4,26094
WIPI2,26100
PYGO1,26108
TANC2,26115
EPC2,26122
FGFR1OP2,26127
GAPVD1,26130
SERBP1,26135
TES,26136
ZBTB20,26137
TTLL3,26140
TRAF3IP1,26146
PHF19,26147
C10orf12,26148
ZNF658,26149
KIF26A,26153
GIMAP2,26157
IFT172,26160
MTG2,26164
RGS22,26166
PCDHB5,26167
FBXW2,26190
PTPN22,26191
PITPNC1,26207
DGCR5,26220
FBXL3,26224
TIAM2,26230
LRRC29,26231
FBXO2,26232
FBXL6,26233
FBXL4,26235
CLEC4E,26253
OPTC,26254
CABYR,26256
BLOC1S6,26258
FBXW8,26259
FBXO25,26260
FBXO24,26261
TSPAN17,26262
FBXO22,26263
FBXO10,26267
FBXO9,26268
FBXO8,26269
FBXO6,26270
FBXO5,26271
FBXO4,26272
FBXO3,26273
TINF2,26277
AK5,26289
SERGEF,26297
EHF,26298
GBGT1,26301
HSPB8,26353
GNL3,26354
FAM162A,26355
LHX6,26468
SEZ6L2,26470
NARF,26502
SLC17A5,26503
HEYL,26508
INTS6,26512
TIMM10B,26515
TIMM13,26517
TIMM8B,26521
AGO1,26523
LATS2,26524
TSPAN16,26526
DAZAP1,26528
MYEOV,26579
CKAP2,26586
SNORA72,26775
COPG2,26958
HBP1,26959
NBEA,26960
CHORDC1,26973
SEC22A,26984
AP3M1,26985
AKAP8L,26993
TRUB2,26995
GPR160,26996
TCL6,27004
USP21,27005
TPK1,27010
CNPPD1,27013
DNAI1,27019
FOXD3,27022
NPHP3,27031
PKD2L2,27039
STAU2,27067
DAPP1,27071
VPS41,27072
MTBP,27085
FOXP1,27086
ST6GALNAC4,27090
CACNG4,27092
ARRDC2,27106
ZBTB11,27107
ATP5S,27109
PDE7B,27115
DKK3,27122
DKK2,27123
AFF4,27125
HSPB7,27129
SNX5,27131
KCNH5,27133
PALD1,27143
FILIP1,27145
FAM184B,27146
STK36,27148
CPAMD8,27151
INTU,27152
ZNF777,27153
BRPF3,27154
RTDR1,27156
NDOR1,27158
INGX,27160
AGO2,27161
NAAA,27163
SALL3,27164
PRELID1,27166
IL36B,27177
IL37,27178
DISC1,27185
IL17C,27189
GPR82,27197
HCAR1,27198
TUBGCP4,27229
COQ2,27235
AHDC1,27245
RNF115,27246
ERLEC1,27248
PCDH17,27253
LSM3,27258
TINAG,27283
R3HCC1L,27291
DHDH,27294
PDLIM3,27295
TP53TG5,27296
ZNF544,27300
APEX2,27301
RBMS3,27303
RAB30,27314
BHLHE22,27319
TOX3,27324
TNRC6A,27327
ANGPTL3,27329
RPS6KA6,27330
GOLIM4,27333
EIF3K,27335
RRP7A,27341
RABGEF1,27342
KCNMB4,27345
MAT2B,27430
TOR2A,27433
EML4,27436
CECR6,27439
CECR2,27443
SLCO4A1,28231
SLCO3A1,28232
IGHV1-69,28461
NKIRAS1,28512
CDH19,28513
DLL1,28514
TRDV3,28516
TRBV27,28560
COA3,28958
TMEM176B,28959
OSTM1,28962
SNX24,28966
C11orf54,28970
ACAD9,28976
MRPL42,28977
IFT81,28981
FLVCR1,28982
RGCC,28984
MCTS1,28985
NOB1,28987
NTMT1,28989
COMMD5,28991
PRO0471,28994
HIPK2,28996
KLF15,28999
ATAD2,29028
C16orf72,29035
TMEM230,29058
WDR91,29062
ZC3H7A,29066
ZBTB44,29068
CCDC113,29070
C1GALT1C1,29071
NDUFAF4,29078
MED4,29079
CCDC59,29080
GTPBP8,29083
PHPT1,29085
THYN1,29087
UBE2T,29089
TIMM21,29090
STXBP6,29091
LGALSL,29094
CNIH4,29097
RANGRF,29098
SSU72,29101
DNAJC15,29103
N6AMT1,29104
SAP30BP,29115
MYLIP,29116
BRD7,29117
CTNNA3,29119
CLEC2D,29121
ANKRD11,29123
CD274,29126
UHRF1,29128
USP25,29761
TMOD3,29766
TMOD2,29767
PARVB,29780
NCAPH2,29781
CYP2S1,29785
OLA1,29789
UQCR10,29796
C2orf27A,29798
YPEL1,29799
ZDHHC1,29800
ZDHHC8,29801
REPIN1,29803
GRHL1,29841
TFCP2L1,29842
SENP1,29843
TRPM5,29850
ALG5,29880
NPC1L1,29881
CNOT7,29883
SNX8,29886
RBM15B,29890
TRA2A,29896
GPSM2,29899
ST8SIA5,29906
UBIAD1,29914
HCFC2,29915
C18orf8,29919
NME7,29922
EPN1,29924
SEC61A1,29927
TIMM22,29928
LINC00312,29931
GPR132,29933
SNX12,29934
PKN3,29941
PURG,29942
PADI1,29943
PNMA3,29944
ANAPC4,29945
SERTAD1,29950
DPP7,29952
POMT2,29954
DMGDH,29958
CDIP1,29965
PSAT1,29968
A1CF,29974
UBQLN2,29978
UBQLN1,29979
NRBF2,29982
SLC39A3,29985
SLC2A8,29988
OBP2B,29989
OBP2A,29991
PACSIN1,29993
LMCD1,29995
GLTSCR2,29997
TNPO2,30000
ERO1L,30001
NXPH1,30010
SH3KBP1,30011
SLC40A1,30061
SOX8,30812
VSX1,30813
ST6GALNAC6,30815
EMR2,30817
KCNIP3,30818
KCNIP2,30819
ZNF354C,30832
ZNRD1,30834
SOCS7,30837
EHD4,30844
EHD3,30845
KLK12,43849
ZBTB21,49854
WRAP73,49856
RRM2B,50484
NOX4,50507
SYCP3,50511
CHST11,50515
IL20,50604
GALNT9,50614
IL21R,50615
IL22,50616
DEF6,50619
CYHR1,50626
ANO7,50636
PNPLA8,50640
SLC45A1,50651
PCA3,50652
DCAF8,50717
KCNK4,50801
MYEF2,50804
ASAP1,50807
AK3,50808
HP1BP3,50809
HDGFRP3,50810
TAS2R14,50840
F11R,50848
SPOCK3,50859
STMN3,50861
RNF141,50862
NTM,50863
CDON,50937
IMPG2,50939
PDE11A,50940
FOXP3,50943
TBX22,50945
SOST,50964
TMED5,50999
SLC35B3,51000
MED31,51003
SLC35C2,51006
DERL2,51009
EXOSC3,51010
FAHD2A,51011
SLMO2,51012
EXOSC1,51013
MRPS16,51021
MRPS18C,51023
GOLT1B,51026
VPS36,51028
DESI2,51029
ZBTB7B,51043
ST8SIA3,51046
PI15,51050
WDPCP,51057
ZNF691,51058
FAM135B,51059
TXNDC12,51060
TXNDC11,51061
ATL1,51062
RPS27L,51065
NMD3,51068
MRPL2,51069
MRPL4,51073
APIP,51074
FCF1,51077
THAP4,51078
POLR1D,51082
TNNI3K,51086
KLHL5,51088
SEPSECS,51091
TRNT1,51095
IFT52,51098
ABHD5,51099
ZC2HC1A,51101
ABHD17B,51104
PHF20L1,51105
TFB1M,51106
APH1A,51107
METTL9,51108
RDH11,51109
LACTB2,51110
SUV420H1,51111
ZDHHC9,51114
RMDN1,51115
COQ4,51117
UTP11L,51118
COMMD2,51122
ZNF706,51123
IER3IP1,51124
NAA20,51126
SAR1B,51128
ANGPTL4,51129
PHF11,51131
RLIM,51132
CEP83,51134
RNFT1,51136
COPS4,51138
DYNC1LI1,51143
CERCAM,51148
SDF4,51150
MRTO4,51154
HN1,51155
DBR1,51163
DCTN4,51164
AADAT,51166
CYB5R4,51167
HSD17B14,51171
TUBD1,51174
TUBE1,51175
HAO2,51179
HSPA14,51182
CRBN,51185
RSL24D1,51187
CKLF,51192
ZNF639,51193
NIN,51199
ZDHHC2,51201
TACO1,51204
ACP6,51205
CLDN18,51208
RAB9B,51209
ZNF219,51222
ABI3,51225
COPZ2,51226
GLTP,51228
PHF20,51230
VRK3,51231
CRIM1,51232
DRICH1,51233
EMC4,51234
MZB1,51237
ANKRD39,51239
COX16,51241
CCDC174,51244
SHISA5,51246
PAIP2,51247
PDZD11,51248
TMEM69,51249
C6orf203,51250
NT5C3A,51251
FAM178B,51252
MRPL37,51253
RNF181,51255
TBC1D7,51256
MRPL51,51258
TMEM216,51259
PBDC1,51260
MRPL30,51263
MRPL27,51264
CDKL3,51265
BET1L,51272
KLF3,51274
DNAJC27,51277
C1RL,51279
SCAND1,51282
TLR7,51284
ERGIC2,51290
GMIP,51291
TIMMDC1,51300
CYP39A1,51302
FKBP11,51303
ZDHHC3,51304
KCNK9,51305
TLR8,51311
SLC25A37,51312
FAM198B,51313
KRCC1,51315
PHF21A,51317
MRPL35,51318
RSRC1,51319
MEX3C,51320
WAC,51322
ZNF771,51333
NGRN,51335
MS4A4A,51338
ZBTB7A,51341
ZNF117,51351
MBTPS2,51360
HOOK1,51361
CHST15,51363
TEX264,51368
POMP,51371
UCHL5,51377
CSAD,51380
