Gene.Symbol,ENTREZ_GENE_ID
PLAUR,5329
PLCB2,5330
PLCB3,5331
PLCB4,5332
PLCD1,5333
PLCL1,5334
PLCG1,5335
PLCG2,5336
PLD1,5337
PLD2,5338
PLEC,5339
PLG,5340
PLEK,5341
SERPINF2,5345
PLIN1,5346
PLK1,5347
FXYD1,5348
FXYD3,5349
PLN,5350
PLOD1,5351
PLOD2,5352
PLP1,5354
PLP2,5355
PLS1,5357
PLS3,5358
PLSCR1,5359
PLTP,5360
PLXNA1,5361
PLXNA2,5362
PLXNB1,5364
PLXNB3,5365
PMAIP1,5366
PMCH,5367
PNOC,5368
PMCHL1,5369
PML,5371
PMM1,5372
PMM2,5373
PMP2,5375
PMP22,5376
PMS1,5378
PMS2P1,5379
PMS2L2,5380
PMS2P4,5382
PMS2P3,5387
EXOSC9,5393
EXOSC10,5394
PRRX1,5396
PNLIP,5406
PNLIPRP1,5407
PNLIPRP2,5408
PNMT,5409
PNN,5411
UBL3,5412
4-Sep,5414
PODXL,5420
POLA1,5422
POLB,5423
POLD1,5424
POLD2,5425
POLE,5426
POLE2,5427
POLG,5428
POLH,5429
POLR2A,5430
POLR2B,5431
POLR2C,5432
POLR2D,5433
POLR2E,5434
POLR2F,5435
POLR2G,5436
POLR2H,5437
POLR2I,5438
POLR2J,5439
POLR2K,5440
POLR2L,5441
POLRMT,5442
POMC,5443
PON1,5444
PON2,5445
PON3,5446
POR,5447
POU1F1,5449
POU2F1,5451
POU2F2,5452
POU3F1,5453
POU3F2,5454
POU3F3,5455
POU3F4,5456
POU4F1,5457
POU4F2,5458
POU4F3,5459
POU5F1B,5462
POU6F1,5463
PPA1,5464
PPARA,5465
PPARD,5467
PPARG,5468
MED1,5469
PPEF2,5470
PPAT,5471
PPBP,5473
PPEF1,5475
CTSA,5476
PPIA,5478
PPIB,5479
PPIC,5480
PPID,5481
PPL,5493
PPM1A,5494
PPM1B,5495
PPM1G,5496
PPOX,5498
PPP1CA,5499
PPP1CB,5500
PPP1CC,5501
PPP1R1A,5502
PPP1R2,5504
PPP1R3A,5506
PPP1R3C,5507
PPP1R3D,5509
PPP1R7,5510
PPP1R8,5511
PPP1R10,5514
PPP2CA,5515
PPP2CB,5516
PPP2R1A,5518
PPP2R1B,5519
PPP2R2A,5520
PPP2R2B,5521
PPP2R3A,5523
PPP2R4,5524
PPP2R5A,5525
PPP2R5B,5526
PPP2R5C,5527
PPP2R5D,5528
PPP2R5E,5529
PPP3CA,5530
PPP4C,5531
PPP3CB,5532
PPP3CC,5533
PPP3R1,5534
PPP5C,5536
PPP6C,5537
PPT1,5538
PPY,5539
PRB1,5542
PRB3,5544
PRB4,5545
PRCC,5546
PRCP,5547
PRELP,5549
PREP,5550
PRF1,5551
SRGN,5552
PRG2,5553
PRIM1,5557
PRIM2,5558
PRKAA1,5562
PRKAA2,5563
PRKAB1,5564
PRKAB2,5565
PRKACA,5566
PRKACB,5567
PRKACG,5568
PKIA,5569
PRKAG1,5571
PRKAR1A,5573
PRKAR1B,5575
PRKAR2A,5576
PRKAR2B,5577
PRKCA,5578
PRKCB,5579
PRKCD,5580
PRKCE,5581
PRKCG,5582
PRKCH,5583
PRKCI,5584
PKN1,5585
PKN2,5586
PRKD1,5587
PRKCQ,5588
PRKCSH,5589
PRKCZ,5590
PRKDC,5591
PRKG1,5592
PRKG2,5593
MAPK1,5594
MAPK3,5595
MAPK4,5596
MAPK6,5597
MAPK7,5598
MAPK8,5599
MAPK11,5600
MAPK9,5601
MAPK10,5602
MAPK13,5603
MAP2K1,5604
MAP2K2,5605
MAP2K5,5607
MAP2K6,5608
MAP2K7,5609
EIF2AK2,5610
DNAJC3,5611
PRKRIR,5612
PRKX,5613
PRKY,5616
PRL,5617
PRLR,5618
PRM1,5619
PRM2,5620
PRNP,5621
PSPN,5623
PROC,5624
PROP1,5626
PROS1,5627
PROX1,5629
PRPH,5630
PRPS1,5631
PRPS2,5634
PRPSAP1,5635
PRPSAP2,5636
PRRG1,5638
PRRG2,5639
LGMN,5641
PRSS2,5645
PRSS3,5646
MASP1,5648
RELN,5649
KLK7,5650
TMPRSS15,5651
PRSS8,5652
KLK6,5653
HTRA1,5654
KLK10,5655
PRTN3,5657
PSAP,5660
PSD,5662
PSEN1,5663
PSEN2,5664
PSG1,5669
PSG2,5670
PSG3,5671
PSG4,5672
PSG5,5673
PSG6,5675
PSG7,5676
PSG9,5678
PSG11,5680
PSKH1,5681
PSMA1,5682
PSMA2,5683
PSMA3,5684
PSMA4,5685
PSMA5,5686
PSMA7,5688
PSMB1,5689
PSMB2,5690
PSMB3,5691
PSMB4,5692
PSMB5,5693
PSMB6,5694
PSMB7,5695
PSMB8,5696
PYY,5697
PSMB9,5698
PSMB10,5699
PSMC1,5700
PSMC2,5701
PSMC3,5702
PSMC4,5704
PSMC5,5705
PSMC6,5706
PSMD1,5707
PSMD2,5708
PSMD3,5709
PSMD4,5710
PSMD5,5711
PSMD7,5713
PSMD8,5714
PSMD9,5715
PSMD10,5716
PSMD11,5717
PSMD12,5718
PSMD13,5719
PSME1,5720
PSPH,5723
PTAFR,5724
PTBP1,5725
PTCH1,5727
PTEN,5728
PTGDR,5729
PTGDS,5730
PTGER1,5731
PTGER2,5732
PTGER3,5733
PTGER4,5734
PTGFR,5737
PTGIR,5739
PTGIS,5740
PTH,5741
PTGS1,5742
PTGS2,5743
PTHLH,5744
PTH1R,5745
PTH2R,5746
PTK2,5747
PTK6,5753
PTK7,5754
TWF1,5756
PTMA,5757
PTMS,5763
PTN,5764
QSOX1,5768
PTPN1,5770
PTPN2,5771
PTPN3,5774
PTPN4,5775
PTPN6,5777
PTPN7,5778
PTPN9,5780
PTPN11,5781
PTPN12,5782
PTPN13,5783
PTPN14,5784
PTPRA,5786
PTPRB,5787
PTPRC,5788
PTPRD,5789
PTPRCAP,5790
PTPRE,5791
PTPRF,5792
PTPRG,5793
PTPRH,5794
PTPRJ,5795
PTPRK,5796
PTPRM,5797
PTPRN,5798
PTPRN2,5799
PTPRO,5800
PTPRR,5801
PTPRS,5802
PTPRZ1,5803
PTS,5805
PTX3,5806
RAD1,5810
PURA,5813
PVALB,5816
PVR,5817
PVRL1,5818
PVRL2,5819
PWP2,5822
PEX19,5824
ABCD3,5825
ABCD4,5826
PXMP2,5827
PEX2,5828
PXN,5829
PEX5,5830
PYCR1,5831
ALDH18A1,5832
PCYT2,5833
PYGB,5834
PYGL,5836
PYGM,5837
PZP,5858
QDPR,5860
RAB1A,5861
RAB2A,5862
RGL2,5863
RAB3A,5864
RAB3B,5865
RAB3IL1,5866
RAB5A,5868
RAB5B,5869
MAP4K2,5871
RAB13,5872
RAB27A,5873
RAB27B,5874
RABGGTA,5875
RABGGTB,5876
RABIF,5877
RAB5C,5878
RAC1,5879
RAC2,5880
RAC3,5881
RAD9A,5883
RAD17,5884
RAD21,5885
RAD23A,5886
RAD23B,5887
RAD51,5888
RAD51C,5889
RAD51B,5890
MOK,5891
RAD51D,5892
RAD52,5893
RAF1,5894
RAG1,5896
RAG2,5897
RALA,5898
RALB,5899
RALGDS,5900
RAN,5901
RANBP1,5902
RANBP2,5903
RANGAP1,5905
RAP1A,5906
RAP1B,5908
RAP1GAP,5909
RAP1GDS1,5910
RAP2A,5911
RAP2B,5912
RAPSN,5913
RARA,5914
RARB,5915
RARG,5916
RARS,5917
RARRES1,5918
RARRES2,5919
RARRES3,5920
RASA1,5921
RASA2,5922
RASGRF1,5923
RB1,5925
ARID4A,5926
KDM5A,5927
RBBP4,5928
RBBP5,5929
RBBP6,5930
RBBP7,5931
RBBP8,5932
RBL1,5933
RBL2,5934
RBM3,5935
RBMS1,5937
RBMS2,5939
RBP1,5947
RBP3,5949
RBP4,5950
RCN1,5954
RCN2,5955
RCVRN,5957
PRPH2,5961
RDX,5962
RECQL,5965
REL,5966
REG1A,5967
REG1B,5968
REG1P,5969
RELA,5970
RELB,5971
REN,5972
RENBP,5973
UPF1,5976
DPF2,5977
REST,5978
RET,5979
REV3L,5980
RFC1,5981
RFC2,5982
RFC3,5983
RFC4,5984
RFC5,5985
RFNG,5986
TRIM27,5987
RFPL1,5988
RFX1,5989
RFX2,5990
RFX3,5991
RFX4,5992
RFX5,5993
RFXAP,5994
RGR,5995
RGS1,5996
RGS2,5997
RGS3,5998
RGS4,5999
RGS7,6000
RGS10,6001
RGS12,6002
RGS13,6003
RGS16,6004
RHAG,6005
RHD,6007
RHEB,6009
RHO,6010
GRK1,6011
RLN1,6013
RIT2,6014
RING1,6015
RIT1,6016
RLBP1,6017
RLF,6018
RLN2,6019
RNASE1,6035
RNASE2,6036
RNASE3,6037
RNASE4,6038
RNASE6,6039
RNASEL,6041
RNF2,6045
BRD2,6046
RNF4,6047
RNF5,6048
RNF6,6049
RNH1,6050
RNPEP,6051
ABCE1,6059
ROBO1,6091
ROCK1,6093
ROM1,6094
RORA,6095
RORB,6096
RORC,6097
ROS1,6098
RP2,6102
RPGR,6103
RPA1,6117
RPA2,6118
RPA3,6119
RPE,6120
RPE65,6121
RPL3,6122
RPL3L,6123
RPL6,6128
RPL7,6129
RPL8,6132
RPL9,6133
RPL11,6135
RPL12,6136
RPL15,6138
RPL18,6141
RPL19,6143
RPL22,6146
RPL23A,6147
MRPL23,6150
RPL24,6152
RPL27,6155
RPL30,6156
RPL27A,6157
RPL29,6159
RPL31,6160
RPL32,6161
RPL34,6164
RPL35A,6165
RPL36AL,6166
RPL37,6167
RPL37A,6168
RPL38,6169
RPL39,6170
RPL41,6171
RPLP0,6175
RPLP1,6176
RPLP2,6181
MRPL12,6182
MRPS12,6183
RPN1,6184
RPN2,6185
RPS3,6188
RPS4X,6191
RPS4Y1,6192
RPS5,6193
RPS6,6194
RPS6KA1,6195
RPS6KA2,6196
RPS6KA3,6197
RPS6KB1,6198
RPS6KB2,6199
RPS7,6201
RPS8,6202
RPS9,6203
RPS10,6204
RPS11,6205
RPS12,6206
RPS14,6208
RPS15,6209
RPS15A,6210
RPS16,6217
RPS17,6218
RPS18,6222
RPS19,6223
RPS21,6227
RPS23,6228
RPS24,6229
RPS25,6230
RPS27,6232
RPS27A,6233
RPS28,6234
RPS29,6235
RRAD,6236
RRAS,6237
RRBP1,6238
RREB1,6239
RRM1,6240
RRM2,6241
RS1,6247
CLIP1,6249
RSU1,6251
RTN1,6252
RTN2,6253
RXRA,6256
RXRB,6257
RXRG,6258
RYK,6259
RYR1,6261
RYR2,6262
RYR3,6263
S100A1,6271
SORT1,6272
S100A2,6273
S100A3,6274
S100A4,6275
S100A5,6276
S100A6,6277
S100A7,6278
S100A8,6279
S100A9,6280
S100A10,6281
S100A11,6282
S100A12,6283
S100A13,6284
S100B,6285
S100P,6286
SAA3P,6290
VPS52,6293
SAFB,6294
SAG,6295
ACSM3,6296
SALL2,6297
SALL1,6299
MAPK12,6300
SARS,6301
TSPAN31,6302
SAT1,6303
SATB1,6304
SBF1,6305
MSMO1,6307
SC5D,6309
ATXN1,6310
ATXN2,6311
ATXN7,6314
ATXN8OS,6315
SERPINB3,6317
SERPINB4,6318
SCD,6319
CLEC11A,6320
SCML1,6322
SCN1A,6323
SCN1B,6324
SCN2A,6326
SCN2B,6327
SCN3A,6328
SCN4A,6329
SCN5A,6331
SCN7A,6332
SCN8A,6334
SCN9A,6335
SCN10A,6336
SCNN1A,6337
SCNN1B,6338
SCNN1D,6339
SCNN1G,6340
SCP2,6342
SCT,6343
SCTR,6344
CCL1,6346
CCL2,6347
CCL4,6351
CCL5,6352
CCL7,6354
CCL8,6355
CCL11,6356
CCL13,6357
CCL16,6360
CCL17,6361
CCL18,6362
CCL19,6363
CCL20,6364
CCL21,6366
CCL22,6367
CCL23,6368
CCL24,6369
CCL25,6370
CXCL6,6372
CXCL11,6373
CXCL5,6374
XCL1,6375
CX3CL1,6376
SDC1,6382
SDC2,6383
SDC4,6385
SDCBP,6386
CXCL12,6387
SDF2,6388
SDHA,6389
SDHB,6390
SDHC,6391
SDHD,6392
SEC13,6396
SEC14L1,6397
SECTM1,6398
TRAPPC2,6399
SEL1L,6400
SELE,6401
SELL,6402
SELP,6403
SELPLG,6404
SEMA3F,6405
SEMG1,6406
SEMG2,6407
SEPP1,6414
SEPW1,6415
MAP2K4,6416
SET,6418
SETMAR,6419
SFPQ,6421
SFRP1,6422
SFRP4,6424
SFRP5,6425
SRSF1,6426
SRSF3,6428
SRSF4,6429
SRSF5,6430
SRSF6,6431
SRSF7,6432
SFSWAP,6433
TRA2B,6434
SFTPB,6439
SFTPC,6440
SFTPD,6441
SGCA,6442
SGCB,6443
SGCD,6444
SGCG,6445
SGK1,6446
SCG5,6447
SGSH,6448
SGTA,6449
SH3BGR,6450
SH3BGRL,6451
SH3BP2,6452
ITSN1,6453
SH3GL1,6455
SH3GL2,6456
SH3GL3,6457
SHB,6461
SHBG,6462
SHC1,6464
FBXW4,6468
SHH,6469
SHMT1,6470
SHMT2,6472
SHOX,6473
SHOX2,6474
SI,6476
SIAH1,6477
SIAH2,6478
ST6GAL1,6480
ST3GAL1,6482
ST3GAL2,6483
ST3GAL4,6484
ST8SIA1,6489
PMEL,6490
STIL,6491
SIM1,6492
SIM2,6493
SIPA1,6494
SIX1,6495
SIX3,6496
SKI,6497
SKIL,6498
SKIV2L,6499
SKP1,6500
SKP2,6502
SLA,6503
SLAMF1,6504
SLC1A1,6505
SLC1A2,6506
SLC1A3,6507
SLC4A3,6508
SLC1A4,6509
SLC1A5,6510
SLC1A6,6511
SLC1A7,6512
SLC2A1,6513
SLC2A2,6514
SLC2A3,6515
SLC2A4,6517
SLC2A5,6518
SLC3A1,6519
SLC3A2,6520
SLC4A1,6521
SLC4A2,6522
SLC5A1,6523
SLC5A2,6524
SMTN,6525
SLC5A3,6526
SLC5A4,6527
SLC5A5,6528
SLC6A1,6529
SLC6A2,6530
SLC6A3,6531
SLC6A4,6532
SLC6A6,6533
SLC6A7,6534
SLC6A8,6535
SLC6A9,6536
SLC6A11,6538
SLC6A12,6539
SLC6A13,6540
SLC7A1,6541
SLC7A2,6542
SLC8A2,6543
SLC7A4,6545
SLC8A1,6546
SLC9A1,6548
SLC9A2,6549
SLC9A3,6550
SLC9A5,6553
SLC10A1,6554
SLC10A2,6555
SLC11A1,6556
SLC12A1,6557
SLC12A2,6558
SLC12A3,6559
SLC12A4,6560
SLC13A1,6561
SLC14A1,6563
SLC15A1,6564
SLC15A2,6565
SLC16A1,6566
SLC16A2,6567
SLC17A1,6568
SLC34A1,6569
SLC18A1,6570
SLC18A2,6571
SLC18A3,6572
SLC19A1,6573
SLC20A1,6574
SLC20A2,6575
SLC25A1,6576
SLCO2A1,6578
SLCO1A2,6579
SLC22A1,6580
SLC22A3,6581
SLC22A2,6582
SLC22A4,6583
SLC22A5,6584
SLIT1,6585
SLIT3,6586
SLN,6588
SLPI,6590
SNAI2,6591
SMARCA1,6594
SMARCA2,6595
HLTF,6596
SMARCA4,6597
SMARCB1,6598
SMARCC1,6599
SMARCC2,6601
SMARCD1,6602
SMARCD2,6603
SMARCD3,6604
SMARCE1,6605
SMO,6608
SMPD1,6609
SMPD2,6610
SMS,6611
SUMO3,6612
SIGLEC1,6614
SNAI1,6615
SNAP25,6616
SNAPC1,6617
SNAPC2,6618
SNAPC3,6619
SNCB,6620
SNAPC4,6621
SNCA,6622
SNCG,6623
FSCN1,6624
SNRNP70,6625
SNRPA,6626
SNRPA1,6627
SNRPB,6628
SNRPB2,6629
SNRPC,6631
SNRPD1,6632
SNRPD2,6633
SNRPD3,6634
SNRPE,6635
SNRPF,6636
SNRPG,6637
SNTA1,6640
SNTB1,6641
SNX1,6642
SNX2,6643
SNTB2,6645
SOAT1,6646
SOD1,6647
SOD3,6649
CAPN15,6650
SON,6651
SORD,6652
SORL1,6653
SOS1,6654
SOS2,6655
SOX1,6656
SOX2,6657
SOX3,6658
SOX4,6659
SOX5,6660
SOX9,6662
SOX10,6663
SOX11,6664
SOX15,6665
SOX12,6666
SP1,6667
SP2,6668
SP3,6670
SP4,6671
SP100,6672
SPAG1,6674
UAP1,6675
SPAG4,6676
SPAM1,6677
SPARC,6678
SPAST,6683
SPI1,6688
SPIB,6689
SPINK1,6690
SPINK2,6691
SPINT1,6692
SPN,6693
SPP2,6694
SPOCK1,6695
SPP1,6696
SPR,6697
SPRR1A,6698
SPRR1B,6699
SPRR2B,6701
SPRR2C,6702
SPRR3,6707
SPTA1,6708
SPTAN1,6709
SPTB,6710
SPTBN1,6711
SPTBN2,6712
SQLE,6713
SRC,6714
SRD5A1,6715
SRD5A2,6716
SRI,6717
AKR1D1,6718
SREBF1,6720
SREBF2,6721
SRF,6722
SRM,6723
SRP9,6726
SRP14,6727
SRP19,6728
SRP54,6729
SRP72,6731
SRPK1,6732
SRPK2,6733
SRPR,6734
SRY,6736
TRIM21,6737
TROVE2,6738
SSB,6741
SSBP1,6742
SSFA2,6744
SSR1,6745
SSR2,6746
SSR3,6747
SSR4,6748
SSRP1,6749
SST,6750
SSTR1,6751
SSTR2,6752
SSTR3,6753
SSTR4,6754
SSTR5,6755
SSX1,6756
SS18,6760
ST5,6764
ST13,6767
ST14,6768
STAC,6769
STAR,6770
STAT1,6772
STAT2,6773
STAT3,6774
STAT4,6775
STAT5A,6776
STAT5B,6777
STAT6,6778
STATH,6779
STAU1,6780
STC1,6781
HSPA13,6782
SULT1E1,6783
ELOVL4,6785
STIM1,6786
NEK4,6787
STK3,6788
STK4,6789
AURKA,6790
CDKL5,6792
STK10,6793
STK11,6794
AURKC,6795
SULT1A2,6799
STRN,6801
STX1A,6804
STX3,6809
STX4,6810
STX5,6811
STXBP1,6812
STXBP2,6813
STXBP3,6814
SULT1A1,6817
SULT1C2,6819
SULT2B1,6820
SUOX,6821
SULT2A1,6822
SUPT4H1,6827
SUPT5H,6829
SUPT6H,6830
SUPV3L1,6832
ABCC8,6833
SURF1,6834
SURF2,6835
MED22,6837
SUV39H1,6839
SVIL,6840
VAMP1,6843
VAMP2,6844
VAMP7,6845
SYCP1,6847
SYK,6850
SYN1,6853
SYN2,6854
SYP,6855
SYPL1,6856
SYT1,6857
SYT5,6861
T,6862
TAC1,6863
TACR2,6865
TAC3,6866
TACC1,6867
ADAM17,6868
TACR1,6869
TACR3,6870
TADA2A,6871
TAF1,6872
TAF2,6873
TAF4,6874
TAF4B,6875
TAGLN,6876
TAF5,6877
TAF6,6878
TAF7,6879
TAF10,6881
TAF11,6882
TAF12,6883
TAF13,6884
MAP3K7,6885
TAL1,6886
TALDO1,6888
TAP1,6890
TAP2,6891
TAPBP,6892
TARBP1,6894
TARBP2,6895
TARS,6897
TAT,6898
TBX1,6899
CNTN2,6900
TAZ,6901
TBCA,6902
TBCC,6903
TBCD,6904
TBCE,6905
SERPINA7,6906
TBL1X,6907
TBP,6908
TBX2,6909
TBX5,6910
TBX6,6911
TBXA2R,6915
TBXAS1,6916
TCEA1,6917
TCEA2,6919
TCEB1,6921
TCEB2,6923
TCEB3,6924
TCF4,6925
TBX3,6926
HNF1A,6927
HNF1B,6928
TCF3,6929
TCF7,6932
TCF7L2,6934
GCFC2,6936
TCF12,6938
TCF15,6939
ZNF354A,6940
TCF20,6942
TCF21,6943
VPS72,6944
MLX,6945
TCN1,6947
TCN2,6948
TCOF1,6949
TCP10,6953
TCP11,6954
TCTA,6988
DYNLT3,6990
PPP1R11,6992
DYNLT1,6993
TDG,6996
TDO2,6999
PRDX2,7001
TEAD1,7003
TEAD4,7004
TEAD3,7005
TEC,7006
TECTA,7007
TEF,7008
TMBIM6,7009
TEK,7010
TEP1,7011
TERF1,7013
TERF2,7014
TERT,7015
TESK1,7016
TF,7018
TFAM,7019
TFAP2A,7020
TFAP2B,7021
TFAP2C,7022
TFAP4,7023
TFCP2,7024
NR2F1,7025
NR2F2,7026
TFDP1,7027
TFDP2,7029
TFE3,7030
TFF1,7031
TFF2,7032
TFF3,7033
TFPI,7035
TFR2,7036
TFRC,7037
TG,7038
TGFA,7039
TGFB1,7040
TGFB1I1,7041
TGFB2,7042
TGFB3,7043
TGFBI,7045
TGFBR1,7046
TGM4,7047
TGFBR2,7048
TGFBR3,7049
TGIF1,7050
TGM1,7051
TGM2,7052
TGM3,7053
TH,7054
THBD,7056
THBS1,7057
THBS2,7058
THBS3,7059
THBS4,7060
TCHH,7062
THOP1,7064
THPO,7066
THRA,7067
THRB,7068
THY1,7070
KLF10,7071
TIA1,7072
TIAL1,7073
TIAM1,7074
TIE1,7075
TIMP1,7076
TIMP2,7077
TIMP3,7078
TIMP4,7079
NKX2-1,7080
TJP1,7082
TK1,7083
TK2,7084
TKT,7086
ICAM5,7087
TLE1,7088
TLE2,7089
TLE3,7090
TLE4,7091
TLL1,7092
TLL2,7093
TLN1,7094
SEC62,7095
TLR1,7096
TLR2,7097
TLR3,7098
TLR4,7099
TLR5,7100
NR2E1,7101
TSPAN7,7102
TSPAN8,7103
TM4SF4,7104
TSPAN6,7105
TSPAN4,7106
GPR137B,7107
TM7SF2,7108
TRAPPC10,7109
TMF1,7110
TMOD1,7111
TMPO,7112
TMPRSS2,7113
TMSB4X,7114
CLDN5,7122
TNF,7124
TNNC2,7125
TNFAIP1,7126
TNFAIP2,7127
TNFAIP3,7128
TNFAIP6,7130
TNFRSF1A,7132
TNFRSF1B,7133
TNNC1,7134
TNNI1,7135
TNNI2,7136
TNNI3,7137
TNNT1,7138
TNNT2,7139
TNNT3,7140
TNP1,7141
TNP2,7142
TNR,7143
TNS1,7145
TNXB,7148
TOP1,7150
TOP2A,7153
TOP2B,7155
TOP3A,7156
TP53,7157
TP53BP1,7158
TP53BP2,7159
TP73,7161
TPBG,7162
TPD52,7163
TPD52L1,7164
TPD52L2,7165
TPH1,7166
TPI1,7167
TPM1,7168
TPM2,7169
TPM3,7170
TPM4,7171
TPMT,7172
TPO,7173
TPP2,7174
TPR,7175
TPSAB1,7177
TPTE,7179
CRISP2,7180
NR2C1,7181
NR2C2,7182
HSP90B1,7184
TRAF1,7185
TRAF2,7186
TRAF3,7187
TRAF5,7188
TRAF6,7189
TRH,7200
TRHR,7201
TRIO,7204
TRIP6,7205
TRO,7216
TRPC1,7220
TRPC2,7221
TRPC3,7222
TRPC4,7223
TRPC5,7224
TRPC6,7225
TRPM2,7226
TRPS1,7227
TSN,7247
TSC1,7248
TSC2,7249
TSG101,7251
TSHB,7252
TSHR,7253
TSNAX,7257
TSPY1,7258
TSPYL1,7259
TSSC1,7260
PHLDA2,7262
TST,7263
TSTA3,7264
TTC1,7265
DNAJC7,7266
TTC4,7268
TTF1,7270
TTK,7272
TTN,7273
TTPA,7274
TUB,7275
TTR,7276
TUBA4A,7277
TUBB2A,7280
TUBG1,7283
TUFM,7284
TUFT1,7286
TULP1,7287
TULP2,7288
TULP3,7289
HIRA,7290
TWIST1,7291
TNFSF4,7292
TNFRSF4,7293
TXK,7294
TXN,7295
TXNRD1,7296
TYK2,7297
TYMS,7298
TYR,7299
TYRO3,7301
TYROBP,7305
TYRP1,7306
U2AF1,7307
UBA52,7311
UBB,7314
UBC,7316
UBA1,7317
UBE2A,7319
UBE2B,7320
UBE2D1,7321
UBE2D2,7322
UBE2D3,7323
UBE2E1,7324
UBE2G1,7326
UBE2G2,7327
UBE2H,7328
UBE2I,7329
UBE2L3,7332
UBE2N,7334
UBE2V2,7336
UBE3A,7337
SUMO1,7341
UBP1,7342
UBTF,7343
UCHL1,7345
UCHL3,7347
UPK1B,7348
UCN,7349
UCP1,7350
UCP2,7351
UCP3,7352
UFD1L,7353
SLC35A2,7355
SCGB1A1,7356
UGCG,7357
UGDH,7358
UGP2,7360
UGT2B4,7363
UGT2B15,7366
UGT2B17,7367
UGT8,7368
UMOD,7369
UMPS,7372
COL14A1,7373
UNG,7374
USP4,7375
NR1H2,7376
UPP1,7378
UPK2,7379
UPK3A,7380
UQCRB,7381
UQCRC1,7384
UQCRC2,7385
UQCRFS1,7386
UROD,7389
UROS,7390
USF2,7392
USP1,7398
USH2A,7399
UTRN,7402
KDM6A,7403
UTY,7404
UVRAG,7405
VARS,7407
VASP,7408
VAV1,7409
VAV2,7410
VBP1,7411
VCAM1,7412
VCL,7414
VCP,7415
VDAC1,7416
VDAC2,7417
VDAC3,7419
VDR,7421
VEGFA,7422
VEGFB,7423
VEGFC,7424
VGF,7425
VHL,7428
VIL1,7429
EZR,7430
VIM,7431
VIP,7432
VIPR1,7433
VIPR2,7434
VLDLR,7436
BEST1,7439
VPREB1,7441
VRK1,7443
VRK2,7444
VSNL1,7447
VWF,7450
WARS,7453
WAS,7454
WIPF1,7456
EIF4H,7458
CLIP2,7461
LAT2,7462
CORO2A,7464
WEE1,7465
WFS1,7466
WHSC1,7468
WNT1,7471
WNT2,7472
WNT5A,7474
WNT6,7475
WNT7A,7476
WNT7B,7477
WNT8B,7479
WNT10B,7480
WNT11,7481
WNT2B,7482
WRB,7485
WRN,7486
WT1,7490
XBP1,7494
XDH,7498
XIST,7503
XK,7504
XPA,7507
XPC,7508
XPNPEP1,7511
XPNPEP2,7512
XPO1,7514
XRCC1,7515
XRCC2,7516
XRCC3,7517
XRCC4,7518
XRCC5,7520
YES1,7525
YY1,7528
YWHAB,7529
YWHAE,7531
YWHAH,7533
YWHAZ,7534
ZAP70,7535
SF1,7536
ZFP36,7538
ZFP37,7539
ZBTB14,7541
ZFPL1,7542
ZFX,7543
ZFY,7544
ZIC1,7545
ZIC3,7547
ZNF3,7551
ZNF711,7552
ZNF7,7553
ZNF8,7554
CNBP,7555
ZNF10,7556
ZNF12,7559
ZNF14,7561
ZNF16,7564
ZNF22,7570
ZNF23,7571
ZNF24,7572
ZNF26,7574
ZNF32,7580
ZNF33B,7582
ZNF35,7584
ZKSCAN1,7586
ZNF41,7592
MZF1,7593
ZNF43,7594
ZNF45,7596
ZBTB25,7597
ZNF74,7625
ZNF75D,7626
ZNF76,7629
ZNF79,7633
ZNF80,7634
ZNF84,7637
ZNF221,7638
ZNF85,7639
ZNF91,7644
ZNF222,7673
ZNF124,7678
MKRN3,7681
MKRN7P,7686
ZNF132,7691
ZNF133,7692
ZNF134,7693
ZNF135,7694
ZNF136,7695
ZNF137P,7696
ZNF140,7699
ZNF141,7700
ZNF142,7701
ZNF143,7702
PCGF2,7703
ZBTB16,7704
ZNF146,7705
TRIM25,7706
ZNF148,7707
ZBTB17,7709
ZNF154,7710
ZNF155,7711
ZNF157,7712
VEZF1,7716
ZNF165,7718
TRIM26,7726
ZNF174,7727
ZNF175,7728
ZNF180,7733
RNF113A,7737
ZNF184,7738
ZNF185,7739
ZSCAN26,7741
ZNF189,7743
ZKSCAN8,7745
ZSCAN9,7746
ZNF195,7748
ZMYM2,7750
ZNF200,7752
ZNF202,7753
ZNF204P,7754
ZNF205,7755
ZNF207,7756
ZNF214,7761
ZNF215,7762
ZFAND5,7763
ZNF217,7764
ZNF223,7766
ZNF224,7767
ZNF225,7768
ZNF226,7769
ZNF227,7770
ZNF112,7771
ZNF230,7773
ZNF232,7775
ZNF236,7776
SLC30A1,7779
SLC30A3,7781
SLC30A4,7782
ZP2,7783
MAP3K12,7786
ZYX,7791
LUZP1,7798
PRDM2,7799
DNALI1,7802
PTP4A1,7803
LRP8,7804
LAPTM5,7805
CSDE1,7812
EVI5,7813
DAP3,7818
NPHS2,7827
BTG2,7832
PXDN,7837
ALMS1,7840
MOGS,7841
RNF103,7844
TUBA1A,7846
PAX8,7849
IL1R2,7850
MALL,7851
CXCR4,7852
FZD5,7855
SCG2,7857
BRPF1,7862
IFRD2,7866
MAPKAPK3,7867
SEMA3B,7869
MANF,7873
USP7,7874
RAB7A,7879
KCNAB1,7881
SLBP,7884
ST8SIA4,7903
REEP5,7905
DEK,7913
ALDH5A1,7915
PRRC2A,7916
BAG6,7917
SLC39A7,7922
