sex,genename,M28L_logFC,M28L_P.Value,M28L_adj.P.Val,P522R_logFC,P522R_P.Value,P522R_adj.P.Val,P2KOhet_logFC,P2KOhet_P.Value,P2KOhet_adj.P.Val
MALE,Slc9a6.mRNA,-0.0314210197067482,0.492873160333665,0.712707541204365,0.269663898749101,0.00130545676494791,0.00379061528537628,0.0898455313700843,0.286818207173549,0.37982411117334
MALE,Slc9b2.mRNA,0.0120216032393499,0.898946980941332,0.955555732889779,0.07064123691924,0.55008398444092,0.626264680127882,0.0941233275965345,0.473264399570653,0.570078715372452
MALE,Slco2b1.mRNA,0.0764816115086822,0.528309318360377,0.740075172805167,-0.116911690428826,0.421138214675505,0.498281289513262,0.018514856475325,0.880357393285394,0.91278380803997
MALE,Slpi.mRNA,-0.405472243248475,0.267212066489139,0.529406066001956,0.283337894146906,0.382888603149356,0.461215006267445,0.269597255572401,0.389167505208788,0.488291438646507
MALE,Slu7.mRNA,-0.00208094989480045,0.958296758374902,0.981181658636677,-0.533766854793576,1.48594162398807e-06,3.37798253705829e-05,-0.331550342057538,0.00134355299363379,0.00793204760962572
MALE,Smad3.mRNA,0.283687698959502,0.000545923747972476,0.0230847654675806,0.293867525868635,0.00588546127006753,0.0136533652775768,0.143146273304673,0.179046889838456,0.258236643552065
MALE,Smn1.mRNA,0.0252576209888371,0.406205088804731,0.646049802043705,-0.247971592682067,7.80761780169848e-05,0.000439280570374448,-0.290345283433702,0.000123928846691293,0.00260063665740698
MALE,Smpd4.mRNA,-0.101963157756621,0.131526249716219,0.358816205596491,-0.353249399086618,0.00208609185807848,0.00565963930338248,-0.331059844667323,0.00514432350455768,0.0185547394779773
MALE,Smyd1.mRNA,0.145111937697227,0.508868182571409,0.723850695657756,-0.339120890509863,0.196160931748024,0.259769602084727,-0.0344850887525059,0.874316142580296,0.907282161071028
MALE,Snap25.mRNA,-0.168459389829813,0.00121434749373467,0.0349400892515475,0.225209086595255,0.000903470030219741,0.00284525636382635,0.0839061944512878,0.198331301239588,0.279296359698909
MALE,Snap91.mRNA,-0.0576374888957485,0.286370729322451,0.541241685258989,-0.587876628564601,1.79395253207266e-06,3.49406754708305e-05,-0.550450994344679,0.0014796355440795,0.00824308467351914
MALE,Snca.mRNA,-0.118506015450615,0.0719758753085355,0.262597862076674,0.0257821632417503,0.715267568582787,0.773956189594707,-0.103610089283249,0.205019523956649,0.286634431953873
MALE,Sncaip.mRNA,0.259332662455744,0.0112387341944232,0.105140723410859,-0.222848767464788,0.189968006778353,0.253429510847391,0.0455609076445196,0.701805097824155,0.772595872909026
MALE,Sncb.mRNA,0.0689535411633369,0.163752298619521,0.405520231479802,-0.351060743401998,4.53216552538634e-05,0.000295758843048408,-0.31621249633962,0.0165009533342903,0.0409611900415911
MALE,Snrpa.mRNA,0.0635977678867903,0.26380075431877,0.526769329601835,-0.103581048302431,0.0579090166873614,0.0937504029746797,-0.0367425731793745,0.597423357116318,0.685088741040995
MALE,Sod1.mRNA,-0.00244349752350104,0.951954661636833,0.977432766936116,-0.411138945654416,3.06040712546377e-05,0.000231995335534122,-0.422433780442766,2.30449239078971e-05,0.000979980321846151
MALE,Sod2.mRNA,-0.0727453434502454,0.316442219458184,0.566641937530496,-0.840221782586687,3.73616866867237e-05,0.000254300512609636,-0.821762742079718,0.00126304903129123,0.00766844686420917
MALE,Sorcs3.mRNA,-0.129891799126133,0.101855860540879,0.309974806357578,0.382119625523346,0.00340680365042968,0.00850692982533328,0.256403869894893,0.0122757364178882,0.0335615366513219
MALE,Sorl1.mRNA,-0.0596228299604142,0.371678815907523,0.623238915150893,0.403387929627501,0.00020719716828566,0.00090516691306542,0.129406890329051,0.293405308575417,0.386118419836814
MALE,Sox10.mRNA,-0.0351481039789956,0.545388259649908,0.748062336637902,-0.0379899871215379,0.688399944850554,0.751305457052415,0.110018913766659,0.0962293885333072,0.157602077468521
MALE,Sox2.mRNA,-0.160238993030234,0.032312404822661,0.172600779498813,-0.364850129648703,0.000355239360045668,0.00138806490684511,-0.314678481968597,0.000340491294691679,0.00390335763489163
MALE,Sox9.mRNA,-0.178035517733031,0.0395763628880652,0.193450484232782,-0.285154759761289,0.00125676527629054,0.00367451464153307,-0.284584619228243,0.00127491809426474,0.00766844686420917
MALE,Sp1.mRNA,-0.140204730661341,0.0709394939024409,0.261292840873715,-0.78020654786772,8.0271118949871e-06,9.77146505678237e-05,-0.912063066774091,0.00158128101479407,0.00850671761061015
MALE,Sp100.mRNA,-0.38650148417916,0.0792921410803273,0.273058438548104,-0.219524311975563,0.296785912506304,0.370909146330682,0.0146056042122797,0.935636167180256,0.953716093116107
MALE,Sparc.mRNA,0.10030027776372,0.155444002194397,0.394401754729113,-0.104016693920114,0.358643395160839,0.436579363724637,-0.286586225761015,0.00485976047699747,0.0179371917314251
MALE,Spast.mRNA,0.0403413210956813,0.541181196457599,0.745946066931497,-0.220603545877871,0.0146735270574718,0.0287564787225377,-0.157743187693365,0.146586082628039,0.221453437478637
MALE,Sphk1.mRNA,0.220096422244037,0.208893083021683,0.460610356891831,0.427175903204899,0.0102818999979312,0.021480008906569,0.261003180574708,0.267072852535106,0.355909717167836
MALE,Spi1.mRNA,-0.273963921047077,0.0143749358087848,0.116476322956968,-0.227801072464239,0.0794342624270276,0.122638751503191,-0.290970599285321,0.00745740363456122,0.0238410934377639
MALE,Spib.mRNA,0.0387865400091543,0.849294322476454,0.930109526172311,0.620637662788706,0.00700157893202275,0.0157442254492732,0.451973108412552,0.0731179135726902,0.127905912895176
MALE,Spp1.mRNA,-0.410595198039811,0.00375510231115608,0.0601767028597924,0.625334494754542,0.0118910811781229,0.0242027472210669,0.262913279514466,0.178054138845687,0.257693963317693
MALE,Sptan1.mRNA,-0.00255922793533259,0.960570744579153,0.982296092598714,-0.252990962957051,0.00161265281450864,0.00456737911223253,-0.27961230387055,0.000464143344723341,0.00448553797266984
MALE,Sptbn2.mRNA,0.115678251253183,0.0642695740183337,0.252139554760142,-0.858748844967215,1.49608812694845e-06,3.37798253705829e-05,-0.676527048387996,4.63145494168959e-06,0.000425059106394086
MALE,Sqstm1.mRNA,0.0213882292981857,0.652189478283836,0.817223182871345,0.174519571985702,0.0216037192655238,0.0402802777469118,0.161928425301566,0.0400764556416261,0.0800264871329632
MALE,Src.mRNA,0.0678084324257089,0.115661251105577,0.332034339908528,-0.0864202004252412,0.189711306116645,0.253429510847391,-0.0529113038591618,0.28927753418492,0.382281167304915
MALE,Srgn.mRNA,-0.191273023038034,0.00885056461490701,0.095177759425188,0.107558204519391,0.204107874129602,0.268050382415017,-0.140035070085159,0.15787246817987,0.234310134485012
MALE,Sri.mRNA,0.00222955270615088,0.944909700258647,0.975881872317082,-0.0892999387996944,0.096302669746099,0.143603274321038,-0.232269160499568,0.00466992063530608,0.0173885868361691
MALE,Srpr.mRNA,0.154511162214938,0.00184933861581868,0.0412152140420554,0.328729852633767,5.37887662282581e-06,7.17681263110533e-05,0.216595119999845,0.0294509982228234,0.0641918845227499
MALE,Srsf4.mRNA,0.111658702147908,0.0106367783361428,0.102016374042097,-0.0261246872622909,0.524720358925679,0.603356924977211,-0.0516854292680797,0.391893521453646,0.489401926899219
MALE,Stab1.mRNA,-0.0338333590820792,0.79190329074546,0.896734853384394,-0.129544765187434,0.280581447666799,0.353448868404147,-0.214142057696086,0.0908511862618397,0.151140081218777
MALE,Stambpl1.mRNA,0.126120948621461,0.0353446954019738,0.180743307266145,-0.271256119868424,0.00285301569995816,0.00732640542829012,-0.155238228049152,0.0407840578319355,0.0811833604013057
MALE,Stat1.mRNA,-0.15445062928786,0.197429323797327,0.450352295364713,-0.109499526345379,0.278002855605485,0.350898918441221,0.101749643734113,0.2958575533313,0.388543218379073
MALE,Stat2.mRNA,-0.0695876169583709,0.500118598539167,0.716439608446272,0.128565897447058,0.236682381742506,0.303586520046619,0.13728898882161,0.171231864257631,0.249746013997882
MALE,Stat3.mRNA,-0.0657811001854345,0.354232801850998,0.602767106375488,0.0791502318105213,0.35047380221878,0.427868692004797,0.0391285618298554,0.605203962388136,0.691505610454315
MALE,Stmn1.mRNA,-0.0799822831201311,0.0612935835110116,0.24830549866096,-0.188798461733802,0.0023551886814153,0.00625087813558023,-0.251973614422452,0.000700648968683509,0.00555077671721362
MALE,Stx1a.mRNA,-0.00367488095044699,0.918472298795324,0.964167438038873,-0.154343541409901,0.00630073894313131,0.0144244764954869,-0.206285379583385,0.00223351039998951,0.0101713099510314
MALE,Stx1b.mRNA,-0.0390999768378606,0.218885086739323,0.473063144324515,-0.049613904478651,0.258176863975468,0.330153444235296,-0.0038251930359845,0.946432654000261,0.963170208974542
MALE,Stx2.mRNA,0.0115192383432881,0.864929742979009,0.94003400816769,-0.129994431412424,0.192319512690064,0.255484263447661,-0.108674337440708,0.224498468995012,0.308593986696727
MALE,Stxbp1.mRNA,-0.00430033367196181,0.926765387444324,0.967258846252691,0.319760187382679,0.000663939608327208,0.00222367075169906,0.20623277952323,0.0466666277132604,0.0903363160320912
MALE,Sucla2.mRNA,-0.0596532456763832,0.380308556023702,0.626914885320321,-0.273609379680918,0.0113637851275148,0.0233547921614184,-0.244641225293115,0.0347429635604838,0.0726820061769562
MALE,Sugt1.mRNA,-0.0173774052239821,0.699782226540423,0.845347613358946,-0.691043311886892,9.12403463140025e-06,0.000108971960786346,-0.570078437957685,2.54950654177316e-05,0.00100864852558901
MALE,Sumo1.mRNA,-0.069656652329213,0.336187688651523,0.586413506196101,-0.374542756056648,0.0149890408445635,0.0291491946378147,-0.529548606345486,0.000513893633138707,0.00480982488304332
MALE,Sybu.mRNA,0.0279147691860384,0.562370673581487,0.757405609312939,0.189147454378118,0.0117444650045964,0.0239837964783681,0.0222680494994183,0.7800548280476,0.838327175134348
MALE,Syn1.mRNA,-0.0713674229281498,0.138349204521862,0.368737037736162,0.40676428029235,5.49171814639732e-05,0.00033425553717976,0.272147338567818,0.0155927912386644,0.0392984149161653
MALE,Syn2.mRNA,0.00768034446003441,0.81821576879702,0.907058811993895,0.135682233060622,0.0268950338551295,0.0482282051849773,0.0572805425233369,0.333457356621192,0.430772462737173
MALE,Syngr1.mRNA,-0.074738103705565,0.144625391353889,0.376740216983587,-0.0822651212540979,0.197304813707531,0.260980389775981,-0.117798527543748,0.101139107397176,0.164157021337781
MALE,Synj1.mRNA,-0.000744860593613339,0.98753796653281,0.992836930091536,-0.399420316340265,3.61548248179877e-05,0.000248847327156641,-0.369156586736116,0.00833976663871938,0.0253801552034104
MALE,Syt1.mRNA,-0.11197189856321,0.00368143165270659,0.0601767028597924,0.209128551740848,0.0018904639624029,0.00520288560087406,0.187885318471347,0.0212842260100814,0.0498074494062164
MALE,Syt13.mRNA,0.018999541529114,0.735020499458341,0.86481036460433,0.127443508844397,0.049580904379522,0.0816247398497723,-0.0316161221805125,0.65083865626945,0.733034861782138
MALE,Syt4.mRNA,-0.0302290233047646,0.481592446669191,0.702414789727184,0.0881458231143863,0.0990697563913744,0.147036707610176,-0.0785061486137657,0.24981420417706,0.336094349084121
MALE,Syt7.mRNA,0.0323273158034318,0.455127353184919,0.684312623672336,-0.122477670941985,0.0050849761176907,0.0120328593738251,-0.119448013779033,0.0942748108333104,0.15460092035618
MALE,Taf10.mRNA,0.0772034675574513,0.0891498808003898,0.294683417998155,-0.17995573907057,0.00318895242143687,0.00799448270403777,-0.219578010535905,0.00227864048120873,0.0103027101757509
MALE,Taf4.mRNA,0.122736871955068,0.105111996191541,0.318353557843279,-0.317528350778433,0.00537596120673589,0.0126270257657285,-0.290470009196168,0.020806569208134,0.0492357319953228
MALE,Taf4b.mRNA,-0.116900044709817,0.279665229993706,0.533731397178345,-0.756633462658596,0.000243662939115351,0.00101807683471959,-0.837239020809725,0.000928768276195129,0.00639032955251648
MALE,Taf6l.mRNA,0.0349789504550859,0.647928099511859,0.815369638864959,0.0805358607300946,0.353334456934643,0.430945493717975,0.0724455157061925,0.394156022760254,0.490178315141926
MALE,Taf9.mRNA,-0.0586050298605159,0.258684698647294,0.520659504749561,-0.0804552388384554,0.12966930898035,0.184450949628228,-0.236263348764737,0.000303972156677823,0.0036998611933963
MALE,Tanc2.mRNA,0.0129372569638875,0.751285440023597,0.873395194738176,0.319734050853016,6.02878965465984e-05,0.000354997567572063,0.277731309999034,0.00952560732662702,0.0277228020126662
MALE,Tap1.mRNA,-0.431197274843217,0.013849814463744,0.114600425562745,-0.256214273597539,0.0760584175918916,0.11825361730896,-0.0313153960352457,0.776339488157327,0.836464503835895
MALE,Tardbp.mRNA,-0.0937026791725142,0.112190027999741,0.327263998727356,0.00270374217336666,0.964668372361629,0.97858185850146,-0.105419053310085,0.107168113648484,0.172394957914843
MALE,Taz.mRNA,-0.0205405798450204,0.682763833321948,0.832735079947578,-0.0628613689376181,0.327059392573829,0.404585757198468,-0.208247863500285,0.00520044264145483,0.0185953357152706
MALE,Tbk1.mRNA,0.0963391538438856,0.0985581024188812,0.308085327561244,0.348721450580094,5.43787841947829e-05,0.000332577491742006,0.340501872104054,0.000267665117406853,0.00349378699405229
MALE,Tbp.mRNA,0.14939846400906,0.00755344399601174,0.0893706551303819,0.48004995092027,1.97309110743116e-06,3.62019324928673e-05,0.359345483638704,0.000258335198390152,0.00348987369083845
MALE,Tbpl1.mRNA,0.0145782510688477,0.73891578069281,0.867780499403616,-0.00787731205787168,0.873584931148105,0.911003725563016,-0.0436463477153204,0.449998530407155,0.548313897493222
MALE,Tbr1.mRNA,-0.0735196146105483,0.0643294440659762,0.252139554760142,0.382838323507414,1.28226262576944e-05,0.000131366463501709,0.230084449471848,0.0104077347970139,0.0294111434219188
MALE,Tbx21.mRNA,0.574151798409695,0.125453729324394,0.351381463107705,0.4693094742955,0.229514545176882,0.295590451875822,0.689339860165354,0.0399817366493081,0.0799634732986162
MALE,Tcerg1.mRNA,-0.16550255026276,0.00564942458742993,0.0777409948661554,0.0571425990590786,0.367757062636918,0.445950983932952,0.0254726948309507,0.677338896212159,0.756182577252728
MALE,Tcirg1.mRNA,0.0405365733844674,0.657492074207598,0.817223182871345,-0.0740304419590574,0.589279017649488,0.663135321194891,0.00209379607375304,0.984237473144136,0.987016705725727
MALE,Tcl1.mRNA,0.134580144973811,0.48813134675887,0.709499753153536,0.864273366971563,0.00116759971990407,0.00344564392866796,0.700593016109998,0.0068786180596171,0.022699044087155
MALE,Tenm2.mRNA,-0.028848546319967,0.572747336919728,0.764065467376582,0.254004958225398,0.0106154877031694,0.0220676640923028,0.139685891078079,0.155008757527782,0.230871867094321
MALE,Tenm4.mRNA,-0.15706920985961,0.0135038310806581,0.114600425562745,-0.223446175400579,0.00266548123039994,0.00694609867150271,-0.183948060388511,0.00771391404352851,0.0241131238990299
MALE,Tfam.mRNA,0.0297979986418202,0.68431658620962,0.833023844366711,-0.647864339683865,3.77741708194963e-05,0.000255733156457125,-0.724065566994089,0.000206902377224091,0.00315588445259879
MALE,Tfec.mRNA,0.266461625465928,0.437488115878287,0.672976858690051,-0.026201804406663,0.930816449520858,0.955728811916793,0.190825572994531,0.553887006244615,0.643321972390535
MALE,Tgfb1.mRNA,-0.11663406676251,0.270945605500723,0.532239761135076,-0.0861509237961338,0.420447308505571,0.497929179203043,-0.155785790940624,0.0690389958497432,0.122242473770315
MALE,Tgfbr1.mRNA,-0.26063793345647,0.00452490436834798,0.0660209541530873,-0.455671855101776,0.00154069404407036,0.00440297665867511,-0.28579959991382,0.0448517587961297,0.0878983384456659
MALE,Tgfbr2.mRNA,-0.354703402367956,0.00778038390921875,0.0903336258788841,0.346380004643109,0.0216693702919143,0.0403432688081816,0.32628077036459,0.00765705328161265,0.0240541673809469
MALE,Tgm1.mRNA,0.124764530131546,0.796798298404179,0.899061181621828,1.57805971317609,0.003881486378512,0.00959758155311755,0.904257629697851,0.0878127068084653,0.147637299893117
MALE,Th.mRNA,0.0991829612635877,0.644052573859616,0.814008268405788,0.572096053631294,0.00410025507358239,0.010021086724238,0.558273979603502,0.0193315176066623,0.04661657388578
MALE,Thrb.mRNA,0.0596287566073652,0.286439122530429,0.541241685258989,0.0330879411513614,0.545513477846177,0.622741265061552,0.0233151412152193,0.767125386240268,0.829360152843877
MALE,Thy1.mRNA,-0.0566936058964291,0.15638995329701,0.394401754729113,-0.155667954656534,0.0124186815584551,0.0249808458232122,-0.230777741617352,0.00309696375518886,0.0128549380789151
MALE,Tiam1.mRNA,0.0525131984494678,0.230783721280466,0.489075784597337,-0.0734161588176061,0.17603112826431,0.239115245045726,-0.0516805230729371,0.43655254276081,0.534502436300953
MALE,Ticam1.mRNA,0.227643212804013,0.136350352150756,0.365719376743341,0.204515993870797,0.29380684709672,0.367791473891164,0.268258690499515,0.125979973154015,0.197145421524083
MALE,Tie1.mRNA,0.0907790567065252,0.595832794638492,0.779978859342372,-0.338939874102898,0.071173652618223,0.111664957627934,-0.318645532354288,0.0892420289581171,0.149444985001291
MALE,Timp2.mRNA,-0.0321694229925278,0.473407411209207,0.698120353611947,0.160480381210119,0.0213405862385986,0.0398483512950823,0.0247106263619035,0.687651100429322,0.762985357706855
MALE,Tjp1.mRNA,0.080615192513994,0.188660039584798,0.438168801225366,0.0467243226958232,0.488147748627749,0.565411756416039,0.108111163331191,0.10376176624417,0.167927810790611
MALE,Tln2.mRNA,-0.0494195692991113,0.341913776998506,0.591075497109808,-0.428835254041143,1.33024608649596e-06,3.36818309100777e-05,-0.381031442162952,0.00032092715869292,0.00381571594176251
MALE,Tlr2.mRNA,-0.413175279377558,0.00241516295946012,0.0456357657712912,0.0452913392108769,0.634645389154294,0.704790405850295,-0.175517128418815,0.071991382286871,0.126234196641522
MALE,Tlr3.mRNA,-0.184965051516,0.0959202832249546,0.303438994959174,-0.604501325770424,0.00111448361328106,0.003327437648521,-0.253176398993618,0.0497542130338036,0.0945778283795726
MALE,Tlr4.mRNA,0.104782948275828,0.435910423847476,0.671709641529897,0.022140108169844,0.880598838310163,0.916807672122258,0.14920837083594,0.338805323642881,0.436345411731319
MALE,Tlr7.mRNA,0.222515260962568,0.315281020932164,0.565362283994505,0.0164575973672507,0.934941587588804,0.957634344569115,0.106485088646628,0.601476249358364,0.688489088325215
MALE,Tm4sf1.mRNA,0.0788036297450265,0.28361363789824,0.539121419788546,0.0210494113708197,0.753744080449552,0.809363872645574,-0.0613354731068991,0.503479961178579,0.598502939767213
MALE,Tmem100.mRNA,-0.213586508482927,0.125816785234408,0.351620419661723,-0.344341918130965,0.0403982024817306,0.0683744977832499,0.0774879318624819,0.535557817386877,0.627212022952624
MALE,Tmem119.mRNA,0.342315923930619,0.0172613922014577,0.127687769212746,0.481020989233375,0.00208771844761423,0.00565963930338248,0.494263039162537,0.0152350783729861,0.0385456790553005
MALE,Tmem47.mRNA,-0.0996049830991659,0.296912535148174,0.551576540459734,-0.456250016162477,0.00288324159563935,0.00737410880824124,-0.504218901040423,0.00170692020557423,0.00878613175484666
MALE,Tmem88b.mRNA,0.191269460190435,0.404018023271283,0.643482722257924,0.80147295167912,6.82102561615607e-06,8.54502449020851e-05,0.417553566325229,0.11250461573898,0.179158293742829
MALE,Tmsb4x.mRNA,-0.109352340978859,0.0252882093173623,0.151116680349602,-0.0874511563210181,0.376977937139501,0.454527684208199,-0.615765779800618,2.77402940603341e-07,0.000175596061401915
MALE,Tnc.mRNA,-0.00520327268340459,0.96844566769134,0.98457744452021,-0.380659972888389,0.0171521611923792,0.0328015650597463,-0.441428102906518,0.0151925056134863,0.0385456790553005
MALE,Tnf.mRNA,-0.291753621923859,0.227799915224028,0.486331690849274,0.0194538875220891,0.927866278292457,0.953472977531047,0.0877732463258423,0.691265056967639,0.765385385458005
MALE,Tnfrsf10b.mRNA,0.0877404677201334,0.722928425266282,0.861240006264798,0.12122757140653,0.652002454109494,0.719377321375856,0.118547955126855,0.611720110506148,0.696327083929876
MALE,Tnfrsf11a.mRNA,-0.318968489150604,0.0246622259603336,0.151116680349602,-0.138062308009468,0.189972042491449,0.253429510847391,-0.00859101144405727,0.930501338720634,0.949246329428141
MALE,Tnfrsf11b.mRNA,0.00111769726106381,0.988964122063733,0.992885470684128,0.494184147625289,0.00115649408983338,0.00342084466759125,0.432098955247753,0.00137412720833019,0.00794358468377178
MALE,Tnfrsf12a.mRNA,0.137737270955582,0.205650776499764,0.457153186455127,0.156617762564796,0.169224276438469,0.231108882385223,-0.165633885706025,0.134916555845261,0.207791191849271
MALE,Tnfrsf17.mRNA,0.324895441220104,0.100078460327543,0.308925229570668,0.289840208120363,0.179805559507044,0.24345865062665,0.394868674252859,0.0456503097551272,0.0891254826043589
MALE,Tnfrsf1a.mRNA,0.0254072353092383,0.802193548358697,0.89947014238111,0.386575263527148,0.01039696492209,0.0216846088819868,0.356485382012241,0.00196775558584456,0.00951272929160387
MALE,Tnfrsf1b.mRNA,0.180122292867196,0.136736491892935,0.365979701345573,0.132037484510149,0.345505714813147,0.423436819896848,0.14797959169277,0.269256490835549,0.358442394740068
MALE,Tnfrsf21.mRNA,-0.0717308642151941,0.16448523169737,0.405922618574795,0.273050324387439,0.00179117297501051,0.00499476869243018,0.121640416652724,0.265649804150411,0.354760181492005
MALE,Tnr.mRNA,-0.152658629598784,0.00427292781462844,0.0643991263490429,0.356527174372332,5.36319643910406e-05,0.000329602266597366,0.184051682900748,0.013143977154966,0.0351802855775624
MALE,Tomm20.mRNA,0.0524812443951177,0.272061494703917,0.532239761135076,-0.0466457196701171,0.412299590796986,0.490714871238197,-0.226299388463898,0.000925473169137099,0.00639032955251648
MALE,Tomm70a.mRNA,-0.129408680811478,0.0752871535730282,0.26773465287487,-0.327297203863015,0.012150478084796,0.024643723167569,-0.362058360603715,0.0100071212205066,0.0288588051598208
MALE,Tor1a.mRNA,0.0607260674532935,0.239340875731376,0.497153944874628,0.0772751690528839,0.270923964648187,0.342989739244605,-0.0208138366399151,0.74895232494769,0.815282582445207
MALE,Tpi1.mRNA,-0.0454666887039963,0.483510506824134,0.704400807410074,0.178986143645449,0.0263495713756582,0.0473843144340671,0.0525291634119327,0.453311817906562,0.551819962951642
MALE,Tpm1.mRNA,-0.0578845057113657,0.0998506922466759,0.308925229570668,-0.3754625724874,2.52475908352293e-05,0.000202300316439242,-0.301177239816786,0.000102793286803472,0.0023779968326977
MALE,Tpsab1.mRNA,-0.0233419517104982,0.970498104754649,0.98457744452021,0.800827034111617,0.0989219135701706,0.146989603966944,0.71535777546165,0.154309441940065,0.230101005295786
MALE,Tpsb2.mRNA,1.06839421309355,0.0756831928099033,0.268053482794169,2.04749831093376,0.000149199354928145,0.00071547872476906,1.81446842578056,0.00135065595755935,0.00793204760962572
MALE,Trac.mRNA,0.184144472420294,0.34264853922692,0.591075497109808,0.421889478027345,0.02476532701786,0.0450472758686936,0.523696718601565,0.0148171085049328,0.0379725898122366
MALE,Tradd.mRNA,0.0886708312085887,0.592257480348784,0.777798724192491,0.286175511019485,0.121999178975061,0.174916150149975,-0.141110917679427,0.460512242180522,0.558972673634267
MALE,Trat1.mRNA,0.296504715725574,0.30258897255141,0.555990768142359,0.00393374852417372,0.98917904405696,0.993889420457231,0.245568778096969,0.38151380511939,0.480115782585633
MALE,Trem1.mRNA,1.03154303566356,0.00749275167267291,0.0893706551303819,0.985479054183326,0.0132023409934165,0.0262388755065389,0.696934211124756,0.0762482417701778,0.132414642086482
MALE,Trem2.mRNA,-0.426392708849935,0.0219256162983464,0.145115440356109,-0.311613301026137,0.114614656508365,0.165641729611404,-0.311433141361594,0.0798990752699659,0.136692201745644
MALE,Trf.mRNA,0.0292549352849072,0.698051943510548,0.844062808485534,-0.235560087598468,0.00531575320961422,0.012530664390296,-0.103027938597069,0.238911148973858,0.323762839204438
MALE,Trim17.mRNA,-0.029416233612098,0.820470894463278,0.908763037961951,0.66632700174064,0.000315498836023074,0.00127204307772361,0.536032577847245,0.00242133419662866,0.0106437815726802
MALE,Trim2.mRNA,0.0305758653362354,0.418067349348489,0.657482315869798,0.562170672218999,8.77060633509068e-08,6.531522129544e-06,0.428662013040816,0.000149237649858881,0.00274409277632327
MALE,Trim26.mRNA,-0.0769884471450046,0.311924794881636,0.560978848542152,-0.399202907970563,9.42100793616459e-05,0.00050324877836221,-0.253442421006848,0.00489261628608847,0.0179537745454725
MALE,Trim28.mRNA,0.116723090446637,0.0659129179940758,0.253284859995172,0.362541340638133,7.63168206947752e-05,0.000431326316962435,0.310413408733984,0.000460739270592484,0.00448553797266984
MALE,Trim3.mRNA,0.0428725437134503,0.374316309878311,0.624853624712584,-0.0160809061647331,0.814899420001775,0.859718888101873,-0.0283142207167177,0.677024924742108,0.756182577252728
MALE,Trim35.mRNA,-0.0161955566472294,0.591482504232464,0.777798724192491,-0.0290257893239438,0.557616306550453,0.633700398647103,-0.0948780777047862,0.097725349377551,0.159023511969125
MALE,Trim37.mRNA,-0.0569812586976166,0.21095215978986,0.462851705882086,-0.299020770627553,0.00168987754526298,0.00476477722116466,-0.129229164898071,0.0431142766519785,0.0851523779117079
MALE,Trim45.mRNA,-0.0201814749743789,0.813677031290315,0.904403091846829,-0.236420927013367,0.0246317430560947,0.044875735415746,-0.239545739609659,0.0213349455558152,0.0498340241211478
MALE,Trim46.mRNA,0.115372670433887,0.0428516503134431,0.203184229576101,0.155961936742719,0.0514269287219476,0.0841169144211701,0.107591551379301,0.144692245018707,0.219115289705363
MALE,Trim68.mRNA,-0.143164877339497,0.376662033886776,0.62497265386718,-0.0424386279623512,0.703031496582448,0.764165033405457,0.00330384120804794,0.973379982493211,0.980061336536508
MALE,Trp53.mRNA,-0.00501914546405491,0.96381659402131,0.983070294830865,-0.195794035717324,0.0813625670524196,0.125006079961606,-0.0863974051779612,0.431567001073247,0.528909799960049
MALE,Trpm2.mRNA,0.0185891698294967,0.725679104750911,0.861240006264798,0.160158563796239,0.06212957853927,0.0998173178054769,0.0989554597332116,0.212182811922254,0.29454324549734
MALE,Trpv1.mRNA,-0.421375836253114,0.124678219687174,0.349983649942267,0.297975200568079,0.23497665031386,0.30170429949021,0.0661629732316644,0.822860667064952,0.870293738098771
MALE,Tsc1.mRNA,0.0203223978994824,0.542814136052196,0.746959452437044,0.314703333324331,0.000200657431309482,0.000894479957879594,0.212786064996488,0.00763380171526732,0.0240516953497966
MALE,Tspan7.mRNA,0.0337004271548693,0.454945720354437,0.684312623672336,-0.0216534563205517,0.678145859689967,0.742452116002588,-0.242621834653251,0.00168114621385119,0.00875856422524939
MALE,Tspo.mRNA,-0.143535656253817,0.107867926813747,0.321949952739899,-0.177996486119913,0.110101260424433,0.159665745357769,-0.223135249975464,0.014947519336213,0.0380755723936533
MALE,Tusc3.mRNA,-0.0889153299181995,0.0541442667495979,0.234748772962298,0.2158096643594,0.00186975883330879,0.00517968201962565,-0.00404359983819802,0.951779765523137,0.967057129335708
MALE,Twistnb.mRNA,-0.0536889881983482,0.581979376504848,0.77231225435549,-0.570607359432097,0.000386686319260228,0.00147579167504026,-0.62382077514787,0.00872349925505536,0.0261704977651661
MALE,Txn1.mRNA,-0.1052843325657,0.0203441632007635,0.141863155473116,0.0155380949412365,0.778136010566682,0.83273050665885,-0.140816832914432,0.0506537017639755,0.0958558840555949
MALE,Txnl1.mRNA,-0.202042138402042,0.16966362883891,0.413861568612833,-0.999108733239866,0.000278143674540506,0.00114700290543414,-1.08217476206556,0.00233456321173545,0.0104806986739613
MALE,Tyrobp.mRNA,-0.447863464552876,0.00799427881049361,0.0904556825959148,-0.0689082130100829,0.660457979034514,0.727078088224083,-0.288780337968552,0.0232228040064917,0.0535520398401065
MALE,U2af2.mRNA,0.127046067359354,0.0619161785185589,0.248844069855542,0.527206133505169,7.34776790658591e-07,2.21482718327089e-05,0.489356010815591,4.49119910064802e-06,0.000425059106394086
