probe_id	Geneid	hgnc_symbol	entrezgene_id	biotype
8174767	ENSG00000125355	TMEM255A	55026	protein_coding
8169659	ENSG00000125356	NDUFA1	4694	protein_coding
8166006	ENSG00000125363	AMELX	265	protein_coding
7974257	ENSG00000125375	DMAC2L	27109	protein_coding
7979241	ENSG00000125378	BMP4	652	protein_coding
7974366	ENSG00000125384	PTGER2	5732	protein_coding
8093601	ENSG00000125386	FAM193A	8603	protein_coding
8093665	ENSG00000125388	GRK4	2868	protein_coding
8009517	ENSG00000125398	SOX9	6662	protein_coding
8012908	ENSG00000125409	TEKT3	64518	protein_coding
8012753	ENSG00000125414	MYH2	4620	protein_coding
8005097	ENSG00000125430	HS3ST3B1	9953	protein_coding
8012450	ENSG00000125434	SLC25A35	399512	protein_coding
8009784	ENSG00000125445	MRPS7	51081	protein_coding
8018324	ENSG00000125447	GGA3	23163	protein_coding
8009755	ENSG00000125449	ARMC7	79637	protein_coding
8009761	ENSG00000125450	NUP85	79902	protein_coding
8018352	ENSG00000125454	SLC25A19	60386	protein_coding
8018343	ENSG00000125457	MIF4GD	57409	protein_coding
8018297	ENSG00000125458	NT5C	30833	protein_coding
7921003	ENSG00000125462	MIR9-1HG	10485	lncRNA
8164729	ENSG00000125482	TTF1	7270	protein_coding
8158918	ENSG00000125484	GTF3C4	9329	protein_coding
8164742	ENSG00000125485	DDX31	64794	protein_coding
8158912	ENSG00000125492	BARHL1	56751	protein_coding
8031297	ENSG00000125498	KIR2DL1	3802	protein_coding
8039829	ENSG00000125498	KIR2DL1	3802	protein_coding
8039316	ENSG00000125503	PPP1R12C	54776	protein_coding
8039166	ENSG00000125505	MBOAT7	79143	protein_coding
8067671	ENSG00000125508	SRMS	6725	protein_coding
8064261	ENSG00000125510	OPRL1	4987	protein_coding
8067588	ENSG00000125514	LINC00029	NA	lncRNA
8064175	ENSG00000125520	SLC2A4RG	56731	protein_coding
8067818	ENSG00000125522	NPBWR2	2832	protein_coding
8064108	ENSG00000125531	FNDC11	79025	protein_coding
8067585	ENSG00000125533	BHLHE23	128408	protein_coding
8064100	ENSG00000125534	PPDPF	79144	protein_coding
8054722	ENSG00000125538	IL1B	3553	protein_coding
8044532	ENSG00000125571	IL37	27178	protein_coding
8044491	ENSG00000125611	CHCHD5	84269	protein_coding
8054740	ENSG00000125618	PAX8	7849	protein_coding
8044766	ENSG00000125629	INSIG2	51141	protein_coding
8044473	ENSG00000125630	POLR1B	84172	protein_coding
8044760	ENSG00000125631	HTR5BP	NA	transcribed_unprocessed_pseudogene
8054804	ENSG00000125633	CCDC93	54520	protein_coding
8044584	ENSG00000125637	PSD4	23550	protein_coding
8033190	ENSG00000125648	SLC25A23	79085	protein_coding
8033159	ENSG00000125650	PSPN	5623	protein_coding
8033135	ENSG00000125651	GTF2F1	2962	protein_coding
8025035	ENSG00000125652	ALKBH7	84266	protein_coding
8025028	ENSG00000125656	CLPP	8192	protein_coding
8025053	ENSG00000125657	TNFSF9	8744	protein_coding
8169717	ENSG00000125675	GRIA3	2892	protein_coding
8174893	ENSG00000125676	THOC2	57187	protein_coding
8014841	ENSG00000125686	MED1	5469	protein_coding
8014749	ENSG00000125691	RPL23	9349	protein_coding
7901895	ENSG00000125703	ATG4C	84938	protein_coding
8033241	ENSG00000125726	CD70	970	protein_coding
8033257	ENSG00000125730	C3	718	protein_coding
8033319	ENSG00000125731	SH2D3A	10045	protein_coding
8025058	ENSG00000125733	TRIP10	9322	protein_coding
8033300	ENSG00000125734	GPR108	56927	protein_coding
8033248	ENSG00000125735	TNFSF14	8740	protein_coding
8029693	ENSG00000125740	FOSB	2354	protein_coding
8037608	ENSG00000125741	OPA3	80207	protein_coding
8037642	ENSG00000125743	SNRPD2	6633	protein_coding
8037594	ENSG00000125744	RTN2	6253	protein_coding
8037640	ENSG00000125746	EML2	24139	protein_coding
8037621	ENSG00000125746	EML2	24139	protein_coding
8029710	ENSG00000125753	VASP	7408	protein_coding
8037695	ENSG00000125755	SYMPK	8189	protein_coding
8064868	ENSG00000125772	GPCPD1	56261	protein_coding
8064418	ENSG00000125775	SDCBP2	27111	protein_coding
8060722	ENSG00000125779	PANK2	80025	protein_coding
8060594	ENSG00000125787	GNRH2	2797	protein_coding
8060308	ENSG00000125788	DEFB126	81623	protein_coding
8065344	ENSG00000125798	FOXA2	3170	protein_coding
8061490	ENSG00000125804	FAM182A	284800	lncRNA
8065359	ENSG00000125810	CD93	22918	protein_coding
8061373	ENSG00000125812	GZF1	64412	protein_coding
8061357	ENSG00000125813	PAX1	5075	protein_coding
8065372	ENSG00000125814	NAPB	63908	protein_coding
8061389	ENSG00000125815	CST8	10047	protein_coding
8065327	ENSG00000125816	NKX2-4	644524	protein_coding
8064762	ENSG00000125817	CENPB	1059	protein_coding
8060379	ENSG00000125818	PSMF1	9491	protein_coding
8065334	ENSG00000125820	NKX2-2	4821	protein_coding
8061211	ENSG00000125821	DTD1	92675	protein_coding
8061382	ENSG00000125823	CSTL1	128817	protein_coding
8060353	ENSG00000125826	RBCK1	10616	protein_coding
8064939	ENSG00000125827	TMX4	56255	protein_coding
8065388	ENSG00000125831	CST11	140880	protein_coding
8060427	ENSG00000125834	STK35	140901	protein_coding
8064502	ENSG00000125835	SNRPB	6628	protein_coding
8060339	ENSG00000125841	NRSN2	80023	protein_coding
8060698	ENSG00000125843	AP5S1	55317	protein_coding
8065136	ENSG00000125844	RRBP1	6238	protein_coding
8060850	ENSG00000125845	BMP2	650	protein_coding
8061154	ENSG00000125846	ZNF133	7692	protein_coding
8065071	ENSG00000125848	FLRT3	23767	protein_coding
8065185	ENSG00000125850	OVOL2	58495	protein_coding
8061094	ENSG00000125851	PCSK2	5126	protein_coding
8064676	ENSG00000125861	GFRA4	64096	protein_coding
8064967	ENSG00000125863	MKKS	8195	protein_coding
8065124	ENSG00000125864	BFSP1	631	protein_coding
8061114	ENSG00000125868	DSTN	11034	protein_coding
8060940	ENSG00000125869	LAMP5	24141	protein_coding
8061075	ENSG00000125870	SNRPB2	6629	protein_coding
8061129	ENSG00000125871	MGME1	92667	protein_coding
8064894	ENSG00000125872	LRRN4	164312	protein_coding
8064336	ENSG00000125875	TBC1D20	128637	protein_coding
8060611	ENSG00000125877	ITPA	3704	protein_coding
8064370	ENSG00000125878	TCF15	6939	protein_coding
8061082	ENSG00000125879	OTOR	56914	protein_coding
8061122	ENSG00000125888	BANF2	140836	protein_coding
8064415	ENSG00000125895	TMEM74B	55321	protein_coding
8060370	ENSG00000125898	FAM110A	83541	protein_coding
8060986	ENSG00000125899	LINC02871	NA	lncRNA
8064464	ENSG00000125900	SIRPD	128646	protein_coding
8060599	ENSG00000125901	MRPS26	64949	protein_coding
8060320	ENSG00000125903	DEFB129	140881	protein_coding
8024582	ENSG00000125910	S1PR4	8698	protein_coding
8024584	ENSG00000125912	NCLN	56926	protein_coding
8173524	ENSG00000125931	CITED1	4435	protein_coding
7913571	ENSG00000125944	HNRNPR	10236	protein_coding
7913582	ENSG00000125945	ZNF436	80818	protein_coding
7979671	ENSG00000125952	MAX	4149	protein_coding
8168958	ENSG00000125962	ARMCX5	64860	protein_coding
8065905	ENSG00000125965	GDF5	8200	protein_coding
8062123	ENSG00000125966	MMP24	10893	protein_coding
8065693	ENSG00000125967	NECAB3	63941	protein_coding
8061564	ENSG00000125968	ID1	3397	protein_coding
8061966	ENSG00000125970	RALY	22913	protein_coding
8062016	ENSG00000125971	DYNLRB1	83658	protein_coding
8065911	ENSG00000125975	C20orf173	140873	protein_coding
8065730	ENSG00000125977	EIF2S2	8894	protein_coding
8062174	ENSG00000125991	ERGIC3	51614	protein_coding
8062206	ENSG00000125995	ROMO1	140823	protein_coding
8061912	ENSG00000125997	BPIFB9P	NA	transcribed_unitary_pseudogene
8061916	ENSG00000125997	BPIFB9P	NA	transcribed_unitary_pseudogene
8065880	ENSG00000125998	FAM83C	128876	protein_coding
8061894	ENSG00000125999	BPIFB1	92747	protein_coding
8062137	ENSG00000126001	CEP250	11190	protein_coding
8065607	ENSG00000126003	PLAGL2	5326	protein_coding
8166202	ENSG00000126010	GRPR	2925	protein_coding
8172827	ENSG00000126012	KDM5C	8242	protein_coding
8174576	ENSG00000126016	AMOT	154796	protein_coding
8087685	ENSG00000126062	TMEM115	11070	protein_coding
7914834	ENSG00000126067	PSMB2	5690	protein_coding
7893061	ENSG00000126067	PSMB2	5690	protein_coding
7893333	ENSG00000126067	PSMB2	5690	protein_coding
7894501	ENSG00000126067	PSMB2	5690	protein_coding
7896651	ENSG00000126067	PSMB2	5690	protein_coding
7895602	ENSG00000126067	PSMB2	5690	protein_coding
7894926	ENSG00000126067	PSMB2	5690	protein_coding
7895180	ENSG00000126067	PSMB2	5690	protein_coding
7892894	ENSG00000126067	PSMB2	5690	protein_coding
7900051	ENSG00000126070	AGO3	192669	protein_coding
7901073	ENSG00000126088	UROD	7389	protein_coding
7900857	ENSG00000126091	ST3GAL3	6487	protein_coding
7915578	ENSG00000126106	TMEM53	79639	protein_coding
7915659	ENSG00000126107	HECTD3	79654	protein_coding
7977127	ENSG00000126214	KLC1	3831	protein_coding
7981447	ENSG00000126215	XRCC3	7517	protein_coding
7972840	ENSG00000126216	TUBGCP3	10426	protein_coding
7970194	ENSG00000126217	MCF2L	23263	protein_coding
7970241	ENSG00000126218	F10	2159	protein_coding
7972867	ENSG00000126226	PCID2	55795	protein_coding
7972888	ENSG00000126226	PCID2	55795	protein_coding
7970251	ENSG00000126231	PROZ	8858	protein_coding
8153336	ENSG00000126233	SLURP1	57152	protein_coding
8028112	ENSG00000126243	LRFN3	79414	protein_coding
8036136	ENSG00000126246	IGFLR1	79713	protein_coding
8028172	ENSG00000126247	CAPNS1	826	protein_coding
7893544	ENSG00000126247	CAPNS1	826	protein_coding
7894880	ENSG00000126247	CAPNS1	826	protein_coding
7893740	ENSG00000126247	CAPNS1	826	protein_coding
7896030	ENSG00000126247	CAPNS1	826	protein_coding
7894761	ENSG00000126247	CAPNS1	826	protein_coding
7895903	ENSG00000126247	CAPNS1	826	protein_coding
7894512	ENSG00000126247	CAPNS1	826	protein_coding
7896258	ENSG00000126247	CAPNS1	826	protein_coding
7895873	ENSG00000126247	CAPNS1	826	protein_coding
7893173	ENSG00000126247	CAPNS1	826	protein_coding
7896533	ENSG00000126247	CAPNS1	826	protein_coding
7893539	ENSG00000126247	CAPNS1	826	protein_coding
7894542	ENSG00000126247	CAPNS1	826	protein_coding
7895928	ENSG00000126247	CAPNS1	826	protein_coding
7896370	ENSG00000126247	CAPNS1	826	protein_coding
8027642	ENSG00000126249	PDCD2L	84306	protein_coding
8027908	ENSG00000126254	RBM42	79171	protein_coding
8028058	ENSG00000126259	KIRREL2	84063	protein_coding
8027650	ENSG00000126261	UBA2	10054	protein_coding
8027862	ENSG00000126262	FFAR2	2867	protein_coding
8028104	ENSG00000126264	HCST	10870	protein_coding
8027854	ENSG00000126266	FFAR1	2864	protein_coding
8027932	ENSG00000126267	COX6B1	1340	protein_coding
8015312	ENSG00000126337	KRT36	8689	protein_coding
8007008	ENSG00000126351	THRA	7067	protein_coding
8015031	ENSG00000126353	CCR7	1236	protein_coding
8014956	ENSG00000126368	NR1D1	9572	protein_coding
7941260	ENSG00000126391	FRMD8	83786	protein_coding
7940996	ENSG00000126432	PRDX5	25824	protein_coding
8030429	ENSG00000126453	BCL2L12	83596	protein_coding
8038416	ENSG00000126456	IRF3	3661	protein_coding
8030437	ENSG00000126457	PRMT1	3276	protein_coding
8038407	ENSG00000126458	RRAS	6237	protein_coding
8030393	ENSG00000126460	PRRG2	5639	protein_coding
8030416	ENSG00000126461	SCAF1	58506	protein_coding
8030403	ENSG00000126464	PRR12	57479	protein_coding
8038427	ENSG00000126467	TSKS	60385	protein_coding
7940851	ENSG00000126500	FLRT1	23769	protein_coding
8133122	ENSG00000126522	ASL	435	protein_coding
8139891	ENSG00000126524	SBDS	51119	protein_coding
8095412	ENSG00000126545	CSN1S1	1446	protein_coding
8095422	ENSG00000126549	STATH	6779	protein_coding
8095435	ENSG00000126550	HTN1	3346	protein_coding
8007212	ENSG00000126561	STAT5A	6776	protein_coding
8007363	ENSG00000126562	WNK4	65266	protein_coding
8015715	ENSG00000126581	BECN1	8678	protein_coding
8031057	ENSG00000126583	PRKCG	5582	protein_coding
7999025	ENSG00000126602	TRAP1	10131	protein_coding
7992956	ENSG00000126603	GLIS2	84662	protein_coding
8006119	ENSG00000126653	NSRP1	84081	protein_coding
8006112	ENSG00000126653	NSRP1	84081	protein_coding
7914194	ENSG00000126698	DNAJC8	22826	protein_coding
7914103	ENSG00000126705	AHDC1	27245	protein_coding
7914127	ENSG00000126709	IFI6	2537	protein_coding
8168604	ENSG00000126733	DACH2	117154	protein_coding
7960666	ENSG00000126746	ZNF384	171017	protein_coding
7953594	ENSG00000126749	EMG1	10436	protein_coding
8167254	ENSG00000126752	SSX1	6756	protein_coding
8172358	ENSG00000126756	UXT	8409	protein_coding
8172333	ENSG00000126759	CFP	5199	protein_coding
8172345	ENSG00000126767	ELK1	2002	protein_coding
8172453	ENSG00000126768	TIMM17B	10245	protein_coding
7974771	ENSG00000126773	PCNX4	64430	protein_coding
7979328	ENSG00000126775	ATG14	22863	protein_coding
7974483	ENSG00000126777	KTN1	3895	protein_coding
7979505	ENSG00000126778	SIX1	6495	protein_coding
7974902	ENSG00000126785	RHOJ	57381	protein_coding
7979307	ENSG00000126787	DLGAP5	9787	protein_coding
7979437	ENSG00000126790	L3HYPDH	112849	protein_coding
7975076	ENSG00000126803	HSPA2	3306	protein_coding
7975068	ENSG00000126804	ZBTB1	22890	protein_coding
7979516	ENSG00000126814	TRMT5	57570	protein_coding
7979574	ENSG00000126821	SGPP1	81537	protein_coding
7975095	ENSG00000126822	PLEKHG3	26030	protein_coding
7960984	ENSG00000126838	PZP	5858	protein_coding
8003571	ENSG00000126856	PRDM7	11105	protein_coding
8006345	ENSG00000126858	RHOT1	55288	protein_coding
8014066	ENSG00000126860	EVI2A	2123	protein_coding
8014057	ENSG00000126861	OMG	4974	protein_coding
8137639	ENSG00000126870	DYNC2I1	55112	protein_coding
8158771	ENSG00000126878	AIF1L	83543	protein_coding
8164644	ENSG00000126882	FAM78A	286336	protein_coding
8158783	ENSG00000126883	NUP214	8021	protein_coding
8176159	ENSG00000126890	CTAG2	30848	protein_coding
8170794	ENSG00000126895	AVPR2	554	protein_coding
8176109	ENSG00000126903	SLC10A3	8273	protein_coding
8032761	ENSG00000126934	MAP2K2	5605	protein_coding
8168852	ENSG00000126945	HNRNPH2	3188	protein_coding
8168868	ENSG00000126947	ARMCX1	51309	protein_coding
8168790	ENSG00000126950	TMEM35A	59353	protein_coding
8174105	ENSG00000126952	NXF5	55998	protein_coding
8174047	ENSG00000126953	TIMM8A	1678	protein_coding
8173261	ENSG00000126970	ZC4H2	55906	protein_coding
8110522	ENSG00000127022	CANX	821	protein_coding
7896387	ENSG00000127022	CANX	821	protein_coding
7893632	ENSG00000127022	CANX	821	protein_coding
7894687	ENSG00000127022	CANX	821	protein_coding
7893103	ENSG00000127022	CANX	821	protein_coding
7893270	ENSG00000127022	CANX	821	protein_coding
7895017	ENSG00000127022	CANX	821	protein_coding
7896136	ENSG00000127022	CANX	821	protein_coding
7896364	ENSG00000127022	CANX	821	protein_coding
7893964	ENSG00000127022	CANX	821	protein_coding
7896308	ENSG00000127022	CANX	821	protein_coding
7896143	ENSG00000127022	CANX	821	protein_coding
7892972	ENSG00000127022	CANX	821	protein_coding
7893345	ENSG00000127022	CANX	821	protein_coding
7894878	ENSG00000127022	CANX	821	protein_coding
7895547	ENSG00000127022	CANX	821	protein_coding
7895276	ENSG00000127022	CANX	821	protein_coding
7896430	ENSG00000127022	CANX	821	protein_coding
7894725	ENSG00000127022	CANX	821	protein_coding
7895475	ENSG00000127022	CANX	821	protein_coding
7893880	ENSG00000127022	CANX	821	protein_coding
7893642	ENSG00000127022	CANX	821	protein_coding
7895693	ENSG00000127022	CANX	821	protein_coding
7895334	ENSG00000127022	CANX	821	protein_coding
7893641	ENSG00000127022	CANX	821	protein_coding
7896050	ENSG00000127022	CANX	821	protein_coding
7893272	ENSG00000127022	CANX	821	protein_coding
7894674	ENSG00000127022	CANX	821	protein_coding
7892514	ENSG00000127022	CANX	821	protein_coding
7894074	ENSG00000127022	CANX	821	protein_coding
7895283	ENSG00000127022	CANX	821	protein_coding
7911486	ENSG00000127054	INTS11	54973	protein_coding
7908397	ENSG00000127074	RGS13	6003	protein_coding
8162421	ENSG00000127080	IPPK	64768	protein_coding
8162449	ENSG00000127081	ZNF484	83744	protein_coding
8162388	ENSG00000127083	OMD	4958	protein_coding
8156373	ENSG00000127084	FGD3	89846	protein_coding
7915392	ENSG00000127124	HIVEP3	59269	protein_coding
7900546	ENSG00000127125	PPCS	79717	protein_coding
7915385	ENSG00000127129	EDN2	1907	protein_coding
7981242	ENSG00000127152	BCL11B	64919	protein_coding
8106776	ENSG00000127184	COX7C	1350	protein_coding
8159476	ENSG00000127191	TRAF2	7186	protein_coding
8035271	ENSG00000127220	ABHD8	79575	protein_coding
8092661	ENSG00000127241	MASP1	5648	protein_coding
8092800	ENSG00000127249	ATP13A4	84239	protein_coding
8084838	ENSG00000127252	PLAAT1	57110	protein_coding
7956894	ENSG00000127311	HELB	92797	protein_coding
7956937	ENSG00000127314	RAP1B	5908	protein_coding
7964803	ENSG00000127318	IL22	50616	protein_coding
7964927	ENSG00000127324	TSPAN8	7103	protein_coding
7964852	ENSG00000127325	BEST3	144453	protein_coding
7957072	ENSG00000127328	RAB3IP	117177	protein_coding
7964872	ENSG00000127329	PTPRB	5787	protein_coding
7956930	ENSG00000127334	DYRK2	8445	protein_coding
7957032	ENSG00000127337	YEATS4	8089	protein_coding
8136641	ENSG00000127362	TAS2R3	50831	protein_coding
8136645	ENSG00000127364	TAS2R4	50832	protein_coding
8136647	ENSG00000127366	TAS2R5	54429	protein_coding
8143949	ENSG00000127377	CRYGN	155051	protein_coding
8137215	ENSG00000127399	LRRC61	65999	protein_coding
8093425	ENSG00000127415	IDUA	3425	protein_coding
8093440	ENSG00000127418	FGFRL1	53834	protein_coding
8093413	ENSG00000127419	TMEM175	84286	protein_coding
7913852	ENSG00000127423	AUNIP	79000	protein_coding
8025506	ENSG00000127445	PIN1	5300	protein_coding
8033813	ENSG00000127452	FBXL12	54850	protein_coding
7913110	ENSG00000127463	EMC1	23065	protein_coding
7898609	ENSG00000127472	PLA2G5	5322	protein_coding
7913001	ENSG00000127481	UBR4	23352	protein_coding
7913300	ENSG00000127483	HP1BP3	50809	protein_coding
8034873	ENSG00000127507	ADGRE2	30817	protein_coding
8026610	ENSG00000127511	SIN3B	23309	protein_coding
8034897	ENSG00000127515	OR7A10	390892	protein_coding
8035177	ENSG00000127526	SLC35E1	79939	protein_coding
8035120	ENSG00000127527	EPS15L1	58513	protein_coding
8026564	ENSG00000127528	KLF2	10365	protein_coding
8026388	ENSG00000127529	OR7C2	26658	protein_coding
8034890	ENSG00000127530	OR7C1	26664	protein_coding
8026631	ENSG00000127533	F2RL3	9002	protein_coding
8032284	ENSG00000127540	UQCR11	10975	protein_coding
7992439	ENSG00000127554	GFER	2671	protein_coding
7992447	ENSG00000127561	SYNGR3	9143	protein_coding
7998886	ENSG00000127564	PKMYT1	9088	protein_coding
7991927	ENSG00000127578	WFIKKN1	117166	protein_coding
7998280	ENSG00000127580	WDR24	84219	protein_coding
7998297	ENSG00000127585	FBXL16	146330	protein_coding
7992092	ENSG00000127586	CHTF18	63922	protein_coding
7998374	ENSG00000127588	GNG13	51764	protein_coding
7900235	ENSG00000127603	MACF1	23499	protein_coding
7900336	ENSG00000127603	MACF1	23499	protein_coding
8025788	ENSG00000127616	SMARCA4	6597	protein_coding
8024909	ENSG00000127663	KDM4B	23030	protein_coding
8032899	ENSG00000127666	TICAM1	148022	protein_coding
7957404	ENSG00000127720	METTL25	84190	protein_coding
8115014	ENSG00000127743	IL17B	27190	protein_coding
8003840	ENSG00000127774	EMC6	83460	protein_coding
8011341	ENSG00000127780	OR1E2	8388	protein_coding
8011275	ENSG00000127804	METTL16	79066	protein_coding
8011270	ENSG00000127804	METTL16	79066	protein_coding
8059177	ENSG00000127824	TUBA4A	7277	protein_coding
8048319	ENSG00000127831	VIL1	7429	protein_coding
8058914	ENSG00000127837	AAMP	14	protein_coding
8048257	ENSG00000127838	PNKD	25953	protein_coding
7968015	ENSG00000127863	TNFRSF19	55504	protein_coding
7970681	ENSG00000127870	RNF6	6049	protein_coding
7937217	ENSG00000127884	ECHS1	1892	protein_coding
8039605	ENSG00000127903	ZNF835	90485	protein_coding
8134122	ENSG00000127914	AKAP9	10142	protein_coding
8134257	ENSG00000127920	GNG11	2791	protein_coding
8141133	ENSG00000127922	SEM1	7979	protein_coding
8141127	ENSG00000127922	SEM1	7979	protein_coding
8134252	ENSG00000127928	GNGT1	2792	protein_coding
8140319	ENSG00000127946	HIP1	3092	protein_coding
8140356	ENSG00000127946	HIP1	3092	protein_coding
8133788	ENSG00000127947	PTPN12	5782	protein_coding
8133670	ENSG00000127948	POR	5447	protein_coding
8140463	ENSG00000127951	FGL2	10875	protein_coding
8140386	ENSG00000127952	STYXL1	51657	protein_coding
8140840	ENSG00000127954	STEAP4	79689	protein_coding
8133860	ENSG00000127955	GNAI1	2770	protein_coding
8140311	ENSG00000127957	PMS2P3	5387	transcribed_unprocessed_pseudogene
8140915	ENSG00000127980	PEX1	5189	protein_coding
8140859	ENSG00000127989	MTERF1	7978	protein_coding
8141035	ENSG00000127990	SGCE	8910	protein_coding
8134211	ENSG00000127993	RBM48	84060	protein_coding
8134318	ENSG00000127995	CASD1	64921	protein_coding
8036813	ENSG00000128000	ZNF780B	163131	protein_coding
8036707	ENSG00000128011	LRFN1	57622	protein_coding
8028652	ENSG00000128016	ZFP36	7538	protein_coding
8095139	ENSG00000128039	SRD5A3	79644	protein_coding
8100523	ENSG00000128040	SPINK2	6691	protein_coding
8095043	ENSG00000128045	RASL11B	65997	protein_coding
8095221	ENSG00000128050	PAICS	10606	protein_coding
8100393	ENSG00000128052	KDR	3791	protein_coding
8100495	ENSG00000128059	PPAT	5471	protein_coding
8076909	ENSG00000128159	TUBGCP6	85378	protein_coding
8074063	ENSG00000128165	ADM2	79924	protein_coding
8074565	ENSG00000128185	DGCR6L	85359	protein_coding
8071314	ENSG00000128191	DGCR8	54487	protein_coding
8072108	ENSG00000128203	ASPHD2	57168	protein_coding
8074934	ENSG00000128218	VPREB3	29802	protein_coding
8071559	ENSG00000128228	SDF2L1	23753	protein_coding
8075401	ENSG00000128242	GAL3ST1	9514	protein_coding
8072577	ENSG00000128245	YWHAH	7533	protein_coding
8072226	ENSG00000128250	RFPL1	5988	protein_coding
8075564	ENSG00000128253	RFPL2	10739	protein_coding
8180380	ENSG00000128253	RFPL2	10739	protein_coding
8075550	ENSG00000128254	C22orf24	25775	lncRNA
8071877	ENSG00000128262	POM121L9P	29774	transcribed_unprocessed_pseudogene
8071671	ENSG00000128266	GNAZ	2781	protein_coding
8073129	ENSG00000128268	MGAT3	4248	protein_coding
8071899	ENSG00000128271	ADORA2A	135	protein_coding
8073148	ENSG00000128272	ATF4	468	protein_coding
8180337	ENSG00000128272	ATF4	468	protein_coding
8076497	ENSG00000128274	A4GALT	53947	protein_coding
8180381	ENSG00000128276	RFPL3	10738	protein_coding
8072817	ENSG00000128283	CDC42EP1	11135	protein_coding
8075695	ENSG00000128284	APOL3	80833	protein_coding
8073296	ENSG00000128285	MCHR1	2847	protein_coding
8075106	ENSG00000128294	TPST2	8459	protein_coding
8076007	ENSG00000128298	BAIAP2L2	80115	protein_coding
8072777	ENSG00000128309	MPST	4357	protein_coding
8072941	ENSG00000128310	GALR3	8484	protein_coding
8075857	ENSG00000128311	TST	7263	protein_coding
8072721	ENSG00000128313	APOL5	80831	protein_coding
8074909	ENSG00000128322	IGLL1	3543	protein_coding
8075720	ENSG00000128335	APOL2	23780	protein_coding
8075910	ENSG00000128340	RAC2	5880	protein_coding
8075310	ENSG00000128342	LIF	3976	protein_coding
8075981	ENSG00000128346	C22orf23	84645	protein_coding
8073056	ENSG00000128383	APOBEC3A	200315	protein_coding
8180374	ENSG00000128394	APOBEC3F	200316	protein_coding
8073081	ENSG00000128394	APOBEC3F	200316	protein_coding
8073766	ENSG00000128408	RIBC2	26150	protein_coding
8015387	ENSG00000128422	KRT17	3872	protein_coding
8013049	ENSG00000128438	TBC1D27P	NA	transcribed_unprocessed_pseudogene
7982507	ENSG00000128463	EMC4	51234	protein_coding
8005586	ENSG00000128482	RNF112	7732	protein_coding
8005661	ENSG00000128487	SPECC1	92521	protein_coding
8136200	ENSG00000128510	CPA4	51200	protein_coding
8142345	ENSG00000128512	DOCK4	9732	protein_coding
8142697	ENSG00000128513	POT1	25913	protein_coding
8142624	ENSG00000128519	TAS2R16	50833	protein_coding
8136039	ENSG00000128524	ATP6V1F	9296	protein_coding
8135688	ENSG00000128534	LSM8	51691	protein_coding
8135341	ENSG00000128536	CDHR3	222256	protein_coding
8135162	ENSG00000128563	PRKRIP1	79706	protein_coding
8141664	ENSG00000128564	VGF	7425	protein_coding
8142981	ENSG00000128567	PODXL	5420	protein_coding
8135544	ENSG00000128573	FOXP2	93986	protein_coding
8136115	ENSG00000128578	STRIP2	57464	protein_coding
8141728	ENSG00000128581	IFT22	64792	protein_coding
8136259	ENSG00000128585	MKLN1	4289	protein_coding
8135480	ENSG00000128590	DNAJB9	4189	protein_coding
8135990	ENSG00000128591	FLNC	2318	protein_coding
8142765	ENSG00000128594	LRRC4	64101	protein_coding
8135955	ENSG00000128595	CALU	813	protein_coding
8135969	ENSG00000128596	CCDC136	64753	protein_coding
8136080	ENSG00000128602	SMO	6608	protein_coding
8136045	ENSG00000128604	IRF5	3663	protein_coding
8135218	ENSG00000128606	LRRC17	10234	protein_coding
8136163	ENSG00000128607	KLHDC10	23008	protein_coding
8136177	ENSG00000128607	KLHDC10	23008	protein_coding
8136179	ENSG00000128607	KLHDC10	23008	protein_coding
8142663	ENSG00000128609	NDUFA5	4698	protein_coding
8142580	ENSG00000128610	FEZF1	389549	protein_coding
8142814	ENSG00000128617	OPN1SW	611	protein_coding
8028563	ENSG00000128626	MRPS12	6183	protein_coding
8047127	ENSG00000128641	MYO1B	4430	protein_coding
8046564	ENSG00000128645	HOXD1	3231	protein_coding
8046560	ENSG00000128652	HOXD3	3232	protein_coding
8046573	ENSG00000128654	MTX2	10651	protein_coding
8057004	ENSG00000128655	PDE11A	50940	protein_coding
8056890	ENSG00000128656	CHN1	1123	protein_coding
8046283	ENSG00000128683	GAD1	2571	protein_coding
8046279	ENSG00000128692	EIF2S2P4	NA	processed_pseudogene
8057689	ENSG00000128694	OSGEPL1	64172	protein_coding
8057700	ENSG00000128699	ORMDL1	94101	protein_coding
8046346	ENSG00000128708	HAT1	8520	protein_coding
8046542	ENSG00000128709	HOXD9	3235	protein_coding
8046536	ENSG00000128710	HOXD10	3236	protein_coding
8046530	ENSG00000128713	HOXD11	3237	protein_coding
8046524	ENSG00000128714	HOXD13	3239	protein_coding
7986863	ENSG00000128731	HERC2	8924	protein_coding
7981919	ENSG00000128739	SNRPN	6638	protein_coding
8020241	ENSG00000128789	PSMG2	56984	protein_coding
8020090	ENSG00000128791	TWSG1	57045	protein_coding
7933469	ENSG00000128805	ARHGAP22	58504	protein_coding
7927405	ENSG00000128815	WDFY4	57705	protein_coding
7927425	ENSG00000128815	WDFY4	57705	protein_coding
7982620	ENSG00000128829	EIF2AK4	440275	protein_coding
7988876	ENSG00000128833	MYO5C	55930	protein_coding
7983867	ENSG00000128849	CGNL1	84952	protein_coding
7983734	ENSG00000128872	TMOD2	29767	protein_coding
